dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location,owner/id,shortcode,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,location/address_json,location/has_public_page,location/id,location/name,location/slug,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,tags/25,tags/26,tags/27,tags/28,urls/1,urls/2,urls/3,urls/4,urls/5,urls/6,urls/7,urls/8,urls/9,comments_disabled,tags/29,video_view_count
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/7b223f751d592e4529f46f75ae72e78c/5C81F471/t51.2885-15/e35/41905228_2312890518725535_6017488128946751949_n.jpg,1,1,"Nesse final de semana estaremos fazendo um grande evento em Maracaju! #maracajums 
Estão todos convidados!! #chefsms #campogrande #ms #brasil #GastroArt #expertfoods #foodart #theartofplating #instafood #instagourmet #chefsroll #gastronomiaetc #foodporn #sharefood #foodlover #gourmet #foodies #cheflife #chef #truecooks #gourmetartistry #cookniche #food #privatechef #mgconsultoria",0,1906953336135678271,false,,221256620,Bp22_SrnPk_,1541546574,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/45fc56678be2220bc2069ff1b354852b/5C85014E/t51.2885-15/e35/s150x150/41905228_2312890518725535_6017488128946751949_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/4c64eeaf17b4e1aa37d3841c9792caef/5C6A1048/t51.2885-15/e35/s240x240/41905228_2312890518725535_6017488128946751949_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/67669b2553ad9dcd6af73fbee5c0696d/5C792536/t51.2885-15/e35/s320x320/41905228_2312890518725535_6017488128946751949_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/0aae7fdb7bd0aac2ff208033d7d3a3e8/5C776571/t51.2885-15/e35/s480x480/41905228_2312890518725535_6017488128946751949_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/be2bef8f476429f6de84a5efb1aa878b/5C7A10CB/t51.2885-15/sh0.08/e35/s640x640/41905228_2312890518725535_6017488128946751949_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/be2bef8f476429f6de84a5efb1aa878b/5C7A10CB/t51.2885-15/sh0.08/e35/s640x640/41905228_2312890518725535_6017488128946751949_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7b223f751d592e4529f46f75ae72e78c/5C81F471/t51.2885-15/e35/41905228_2312890518725535_6017488128946751949_n.jpg,"{""street_address"": """", ""zip_code"": """", ""city_name"": """", ""region_name"": """", ""country_code"": """", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,1026297271,Maracaju,maracaju,instagourmet,foodart,theartofplating,campogrande,chefsroll,chef,mgconsultoria,gourmet,instafood,cookniche,chefsms,truecooks,expertfoods,gourmetartistry,privatechef,foodporn,food,maracajums,sharefood,GastroArt,brasil,cheflife,foodlover,foodies,ms,gastronomiaetc,,,,,,,,,,,,,false,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/ef984f0bac5e799d68a8d15b6cde7e02/5C752F49/t51.2885-15/e35/43914825_377464619659628_6406817133648412672_n.jpg,3,3,"Um beijo pra quem é daqui.
Bahia - 71 - Barra.
.
.
.
.
.
.
.
.
.
#photography #photo #instagram #pic #ootd #360 #barra #beach #praia #like #me #brasil #bahia #salvador #selfie #sky",0,1906953330488687174,false,,246209586,Bp22_NbBrpG,1541546573,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/6d5e002c02929ad7384833c82e3cf1b8/5C8245CB/t51.2885-15/e35/c0.108.862.862/s150x150/43914825_377464619659628_6406817133648412672_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/14c4180edb3976d19b79defb777ddd8b/5C80DF81/t51.2885-15/e35/c0.108.862.862/s240x240/43914825_377464619659628_6406817133648412672_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/532f43d8e9e45b96af9ed07df87893bc/5C88C23B/t51.2885-15/e35/c0.108.862.862/s320x320/43914825_377464619659628_6406817133648412672_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/153d88dcac6c168780984532a3768ffa/5C64D061/t51.2885-15/e35/c0.108.862.862/s480x480/43914825_377464619659628_6406817133648412672_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/e794952552009028af1c0d5466b98828/5C7853C1/t51.2885-15/sh0.08/e35/c0.108.862.862/s640x640/43914825_377464619659628_6406817133648412672_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e794952552009028af1c0d5466b98828/5C7853C1/t51.2885-15/sh0.08/e35/c0.108.862.862/s640x640/43914825_377464619659628_6406817133648412672_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ef984f0bac5e799d68a8d15b6cde7e02/5C752F49/t51.2885-15/e35/43914825_377464619659628_6406817133648412672_n.jpg,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Salvador, Bahia, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213287181,"Salvador, Bahia, Brazil",salvador-bahia-brazil,me,instagram,salvador,photo,photography,pic,sky,praia,barra,brasil,bahia,ootd,beach,selfie,360,like,,,,,,,,,,,,,,,,,,,,,,,false,,
1336,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/3f53bc452b3bb1d1f5a311fd6f75c80a/5C6EC162/t51.2885-15/e35/43985217_2226831080892328_748964350719326268_n.jpg,4,4,"Banqueta mandala Terezinha - Que alegria pintar esta banqueta! A escolha deste desenho me desafiou e me encantou...
#banquetalusipiriquito #luizfernandopiriquito #simoneleitegava #ateliesimoneluiz #stools #banqueta #instagood #love #santoandre #araçatuba #saopaulo #brasil #fornituredesign #forniture #arte #brazilianartist #arquitecture #arquitetura #casaejardim #casatrends #design #designers #stool @casaejardim ❤️",0,1906953311246716737,false,,8801411197,Bp22-7gHY9B,1541546571,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/c432ce60e1b2f8054dfe06fbc3e7d832/5C6F6992/t51.2885-15/e35/c0.94.792.792/s150x150/43985217_2226831080892328_748964350719326268_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/fd06fbf8f4fbf5d2499d5e5953a9a0c9/5C872CD8/t51.2885-15/e35/c0.94.792.792/s240x240/43985217_2226831080892328_748964350719326268_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/0f2ff31bbf401db6e10ece7ed99595a2/5C727162/t51.2885-15/e35/c0.94.792.792/s320x320/43985217_2226831080892328_748964350719326268_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/7caba8e6926b0f52910fab8ec2f869e1/5C6D6738/t51.2885-15/e35/c0.94.792.792/s480x480/43985217_2226831080892328_748964350719326268_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/de43b18b3877c31ce82d9e2ece5bc747/5C836CDB/t51.2885-15/sh0.08/e35/c0.94.792.792/s640x640/43985217_2226831080892328_748964350719326268_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/de43b18b3877c31ce82d9e2ece5bc747/5C836CDB/t51.2885-15/sh0.08/e35/c0.94.792.792/s640x640/43985217_2226831080892328_748964350719326268_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/3f53bc452b3bb1d1f5a311fd6f75c80a/5C6EC162/t51.2885-15/e35/43985217_2226831080892328_748964350719326268_n.jpg,"{""street_address"": ""Rua Jaborandi, 65"", ""zip_code"": ""09080-390"", ""city_name"": ""Santo Andr\u00e9, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,578293239035946,Banquetas LuSi Piriquito,banquetas-lusi-piriquito,love,ateliesimoneluiz,design,arquitecture,fornituredesign,stool,banquetalusipiriquito,arte,forniture,santoandre,casaejardim,stools,araçatuba,designers,simoneleitegava,brazilianartist,arquitetura,brasil,banqueta,instagood,saopaulo,luizfernandopiriquito,casatrends,,,,,,,,,,,,,,,,false,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/2e0dc0641076b8d77427176c02263097/5C67A4D0/t51.2885-15/e35/42875322_319557995536147_9016864298687331742_n.jpg,7,7,"Salada + bife de frango grelhado
.
.
.
.
.
.
#feed #vsco #feedorganizado #instagram #instagrambrasil #salvador #brasil #filtros #vegetariano #afterlight #picsart #vscobrasil #tumblr #tumblrboy #bahia #vscosalvador #blogueiro #salada #céu #praia  #inspiração #vegano #verão #saopaulo #presets #boanoite #janta #salada #cristografia",0,1906953303091284252,false,,259481308,Bp22-z6A4kc,1541546570,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/e763f1bb5483775aebf150a1cdf8b68d/5C88A892/t51.2885-15/e35/s150x150/42875322_319557995536147_9016864298687331742_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/04774e88cc68ab343055a58e34d68644/5C899CD8/t51.2885-15/e35/s240x240/42875322_319557995536147_9016864298687331742_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/f8e65afbc64696939447d9101c671853/5C79AF62/t51.2885-15/e35/s320x320/42875322_319557995536147_9016864298687331742_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/8995d9555ba6012c14aeef33f458645e/5C87A138/t51.2885-15/e35/s480x480/42875322_319557995536147_9016864298687331742_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/314f8c427bd26894638b9fe55f467d03/5C868D35/t51.2885-15/sh0.08/e35/s640x640/42875322_319557995536147_9016864298687331742_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/314f8c427bd26894638b9fe55f467d03/5C868D35/t51.2885-15/sh0.08/e35/s640x640/42875322_319557995536147_9016864298687331742_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2e0dc0641076b8d77427176c02263097/5C67A4D0/t51.2885-15/e35/42875322_319557995536147_9016864298687331742_n.jpg,,,,,,feed,instagram,salada,tumblr,inspiração,tumblrboy,picsart,janta,blogueiro,filtros,vegano,cristografia,afterlight,vegetariano,instagrambrasil,presets,feedorganizado,praia,vscosalvador,vsco,boanoite,vscobrasil,brasil,salvador,verão,saopaulo,céu,bahia,,,,,,,,,,,false,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/1d132851ee607ff2f0a24f1ba4fabdf2/5C663115/t51.2885-15/e35/44926971_274555946739319_4452647203153275569_n.jpg,1,1,Peças em tricô é e sempre são lindas. Olha esse conjunto que fofo. Um tricô moderno e todo bem trabalho. Temos na cor branco com preto. #trico #colecaoprimaveraverao #insta #brasil #malhas #linhas #mulheres #beleza #lojas #sak #elietemodasenovidades #sergipe,0,1906953294469578210,false,,3537496582,Bp22-r4Hr3i,1541546569,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/a3cfa238557d3e53acd671b9beac1d2b/5C71784D/t51.2885-15/e35/c0.135.1080.1080/s150x150/44926971_274555946739319_4452647203153275569_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/ebbc43a8bb74613d6c4374dc7d4b30f8/5C88B907/t51.2885-15/e35/c0.135.1080.1080/s240x240/44926971_274555946739319_4452647203153275569_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/dee396b54f45361a864cbc9cae7f1dfa/5C71F6BD/t51.2885-15/e35/c0.135.1080.1080/s320x320/44926971_274555946739319_4452647203153275569_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/e02eec4bd37c1875097933af84925e0e/5C874BE7/t51.2885-15/e35/c0.135.1080.1080/s480x480/44926971_274555946739319_4452647203153275569_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/274a2e087b98bedb09f62ef5d92b1c97/5C7DE056/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44926971_274555946739319_4452647203153275569_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/274a2e087b98bedb09f62ef5d92b1c97/5C7DE056/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44926971_274555946739319_4452647203153275569_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/1d132851ee607ff2f0a24f1ba4fabdf2/5C663115/t51.2885-15/e35/44926971_274555946739319_4452647203153275569_n.jpg,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Sim\u00e3o Dias"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,223830655,Simão Dias,simao-dias,sak,brasil,elietemodasenovidades,beleza,sergipe,colecaoprimaveraverao,malhas,insta,lojas,trico,mulheres,linhas,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,
640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/0df0c782dd4f0ff482a21c157fab952a/5C89C55D/t51.2885-15/e35/43198345_967423743440699_8316321029328025970_n.jpg,14,14,"Minha Razão de Viver, Meu Amor Absoluto👨‍👦❤️
#boanoite #paidemenino #son #filho #family #familia #vida #love #amor #friends #minhavida #meuabrigo #minhapaz #life #likeforlikes #like4likes #likeforfollow #acai #freefire #cute #photography #foto #moment #aracaju #repost #recife #brasil",0,1906953264277228650,false,,553144952,Bp22-PwhAxq,1541546565,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/5d0776944dfa94c80b298f3f33530673/5C6EB31F/t51.2885-15/e35/s150x150/43198345_967423743440699_8316321029328025970_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/a7a05a9838aca075f7a8fa77fec8b3a2/5C747C55/t51.2885-15/e35/s240x240/43198345_967423743440699_8316321029328025970_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/ece9198c57cf31adc8ab4b4082e5af32/5C6B8EEF/t51.2885-15/e35/s320x320/43198345_967423743440699_8316321029328025970_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/635e1f7f0df9dee6d71fa3ac8c6f5784/5C897CB5/t51.2885-15/e35/s480x480/43198345_967423743440699_8316321029328025970_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/0df0c782dd4f0ff482a21c157fab952a/5C89C55D/t51.2885-15/e35/43198345_967423743440699_8316321029328025970_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/0df0c782dd4f0ff482a21c157fab952a/5C89C55D/t51.2885-15/e35/43198345_967423743440699_8316321029328025970_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/0df0c782dd4f0ff482a21c157fab952a/5C89C55D/t51.2885-15/e35/43198345_967423743440699_8316321029328025970_n.jpg,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Recife, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213762864,"Recife, Brazil",recife-brazil,cute,likeforlikes,love,family,likeforfollow,foto,acai,son,repost,aracaju,vida,like4likes,minhapaz,life,photography,moment,familia,friends,brasil,boanoite,meuabrigo,minhavida,filho,paidemenino,amor,recife,freefire,,,,,,,,,,,,false,,
750,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/a22a8a6f65e113f19da6ad71260ad473/5C714188/t51.2885-15/e35/44843573_269897057202653_4704952508322419742_n.jpg,3,3,"Hidratação caseira para cabelos cacheados .
.
.
.
.
.
.
.
.
.
#cacheadas #cachos #curlyhair #o #cacheada #cachosbra #cachosperfeitos #cachinhos #todecacho #curly #cacheadasdoinstagram #cachosestilosos #meuscachos #hair #like #cabelo #intimasdaray #cachospoderosos #crespo #negras #negra #love #transi #cachosbr #cabelos #brasil #cabelocacheado #curls #cacheadasinlove #bhfyp",0,1906953241619793756,false,,8984181295,Bp2296qBwdc,1541546562,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/cf809e9dda1224a29bf7d6d158656fd9/5C7EA6CA/t51.2885-15/e35/s150x150/44843573_269897057202653_4704952508322419742_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/3f1d1f867a2393f4b0b1a9be09f679aa/5C7C4380/t51.2885-15/e35/s240x240/44843573_269897057202653_4704952508322419742_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/8a1fc1056c69885434c658fb42e59372/5C84C83A/t51.2885-15/e35/s320x320/44843573_269897057202653_4704952508322419742_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/3fb5f4bb268803da0d422746bfe80ac9/5C676F60/t51.2885-15/e35/s480x480/44843573_269897057202653_4704952508322419742_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/fe2c6deb83c750a4b9e155fd8e7ad1df/5C79856D/t51.2885-15/sh0.08/e35/s640x640/44843573_269897057202653_4704952508322419742_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/fe2c6deb83c750a4b9e155fd8e7ad1df/5C79856D/t51.2885-15/sh0.08/e35/s640x640/44843573_269897057202653_4704952508322419742_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a22a8a6f65e113f19da6ad71260ad473/5C714188/t51.2885-15/e35/44843573_269897057202653_4704952508322419742_n.jpg,,,,,,cachospoderosos,love,cacheada,cachinhos,intimasdaray,cabelo,hair,meuscachos,transi,cachos,crespo,bhfyp,curly,cacheadasinlove,curls,cachosperfeitos,cacheadasdoinstagram,negra,cachosbra,cabelocacheado,cachosbr,cacheadas,curlyhair,cachosestilosos,brasil,like,cabelos,o,todecacho,https://instagram.fplu4-1.fna.fbcdn.net/vp/dcd4582da16d3a9cd32e6be5c0172654/5C6DDA45/t51.2885-15/e35/44219451_786430305037559_1887849280873990732_n.jpg,,,,,,,,,false,negras,
810,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/fdae237e4ac215ce5aa92686877e9f68/5C866F59/t51.2885-15/e35/43913650_542559379541367_149310940442081340_n.jpg,5,5,"Siga👉O Novo Instagram
Do @sdepoisdamissaoficial 
Essa Família que tenho maior honra de fazer parte desse lindo projeto de Samba em Fernando de Noronha 
No Brasil e no Mundo💟🎶🙌
#sambadepoisdamissa 
#noronha #samba 
#fernandodenoronha 
#pernambuco #nordeste 
#brasil #noronhando 
#amonoronha #noronhese
#narcosesproducoes",0,1906953233710221711,false,,1379842667,Bp229zSlImP,1541546561,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/5a1cd231e56cff2b6945e81db29f2777/5C6B1045/t51.2885-15/e35/c135.0.810.810/s150x150/43913650_542559379541367_149310940442081340_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/b6caf0ae0cb92a17eac964b71fb84e0e/5C7298F0/t51.2885-15/e35/c135.0.810.810/s240x240/43913650_542559379541367_149310940442081340_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/caf440437bc2d8503a120a2631456a3d/5C762148/t51.2885-15/e35/c135.0.810.810/s320x320/43913650_542559379541367_149310940442081340_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/36cb271047e1ba8b27620f16f4a0ee48/5C693B14/t51.2885-15/e35/c135.0.810.810/s480x480/43913650_542559379541367_149310940442081340_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/60f999e147da0295a0d6879e0014ba1c/5C7776F3/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/43913650_542559379541367_149310940442081340_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/60f999e147da0295a0d6879e0014ba1c/5C7776F3/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/43913650_542559379541367_149310940442081340_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/fdae237e4ac215ce5aa92686877e9f68/5C866F59/t51.2885-15/e35/43913650_542559379541367_149310940442081340_n.jpg,,,,,,noronhando,samba,brasil,noronha,fernandodenoronha,nordeste,pernambuco,amonoronha,sambadepoisdamissa,noronhese,narcosesproducoes,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,
1349,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/019e47d1251ddb98bf46af10dec37bc3/5C6616E8/t51.2885-15/e35/43817552_287300071909308_6734389374906822647_n.jpg,5,5,"🌸💙🌸💙🌸
Sorrisim.
💙🌸💙🌸💙
.
#013 #santos #brasil 
#blackandwhite #black #white #photography #selfie #pretoebranco #love #goodvibes",0,1906953228132469048,false,,2098420369,Bp229uGHsk4,1541546561,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/6202337a72984af19a1bf062ef1bdc4d/5C71BE9D/t51.2885-15/e35/c0.120.962.962/s150x150/43817552_287300071909308_6734389374906822647_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/b630680fe206bce59d226e97d4d061e9/5C816BD7/t51.2885-15/e35/c0.120.962.962/s240x240/43817552_287300071909308_6734389374906822647_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/22d9cae5346406e97b5c46af26c33e8d/5C71536D/t51.2885-15/e35/c0.120.962.962/s320x320/43817552_287300071909308_6734389374906822647_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/2fc6c24fcc979592045c627472ae4cb3/5C65F837/t51.2885-15/e35/c0.120.962.962/s480x480/43817552_287300071909308_6734389374906822647_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/4dbf6adcde773f109001846cfa130c9e/5C794797/t51.2885-15/sh0.08/e35/c0.120.962.962/s640x640/43817552_287300071909308_6734389374906822647_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/4dbf6adcde773f109001846cfa130c9e/5C794797/t51.2885-15/sh0.08/e35/c0.120.962.962/s640x640/43817552_287300071909308_6734389374906822647_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/019e47d1251ddb98bf46af10dec37bc3/5C6616E8/t51.2885-15/e35/43817552_287300071909308_6734389374906822647_n.jpg,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Santos, Sao Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213336744,"Santos, Sao Paulo, Brazil",santos-sao-paulo-brazil,santos,love,brasil,blackandwhite,photography,goodvibes,013,black,pretoebranco,white,selfie,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,
600,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/f407f1a585a5d6042a3090cbad0bb7c4/5C676D00/t51.2885-15/e35/43098314_118547482367557_9076154415236557063_n.jpg,10,10,"Oi ! Hello ! Hola !
.
.
.
.
.
.
.
.
.
.
.
.
#lgbt💛💙💙🏳️‍🌈💗 #gaybrasil #gayboy #lgbtqa #photography #gayman #instagay #instagayguy #brasil #brazil #santacatarina #gaylove #gaybrasileiro #elenao #sexmengay #gaysofinstagram #gaysensual #gayhot #redhair #hairstyle #newhair #lgbt🌈 #kissme #night",0,1906953194141351550,false,,4843005808,Bp229OcF35-,1541546557,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/7751c0cc010cb5f1ca5d9ea23adea7e6/5C7C3218/t51.2885-15/e35/c0.60.480.480/s150x150/43098314_118547482367557_9076154415236557063_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/b209b781886ce09d0cc5986e37f33875/5C79F752/t51.2885-15/e35/c0.60.480.480/s240x240/43098314_118547482367557_9076154415236557063_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/23cc33d93d1e0dd6cef8c13fceb066d2/5C8431E8/t51.2885-15/e35/c0.60.480.480/s320x320/43098314_118547482367557_9076154415236557063_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/b1d8e7283553b4e5d3f88865961e54ca/5C6492F1/t51.2885-15/e35/c0.60.480.480/43098314_118547482367557_9076154415236557063_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/b1d8e7283553b4e5d3f88865961e54ca/5C6492F1/t51.2885-15/e35/c0.60.480.480/43098314_118547482367557_9076154415236557063_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b1d8e7283553b4e5d3f88865961e54ca/5C6492F1/t51.2885-15/e35/c0.60.480.480/43098314_118547482367557_9076154415236557063_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f407f1a585a5d6042a3090cbad0bb7c4/5C676D00/t51.2885-15/e35/43098314_118547482367557_9076154415236557063_n.jpg,,,,,,hairstyle,lgbtqa,gaysofinstagram,santacatarina,gaysensual,brazil,instagayguy,instagay,elenao,gayhot,gayboy,photography,gaylove,lgbt,gaybrasileiro,newhair,sexmengay,redhair,brasil,kissme,gaybrasil,night,gayman,,,,,,,,,,,,,,,,false,,
