dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location/address_json,location/has_public_page,location/id,location/name,location/slug,owner/id,shortcode,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,tags/10,comments_disabled,location,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,tags/25,tags/26,tags/27,tags/28,tags/29,video_view_count,urls/1,urls/2,urls/3,urls/4,urls/5
937,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/1e340a2a4970f2756ea8ac65b3fca14b/5C74CC6D/t51.2885-15/e35/44361204_912151302324512_5026675456614002880_n.jpg,80,80,"Buggy em São Miguel dos Milagres!!! 🌊🌴🏖️E eu fui a motorista louca!!!🚗 Hahahahhaha .....😂😂😂 Vem conhecer esse paraíso! 😎
#praia #sol #mar #viajar #aventura #paraiso #partiuferias #Alagoas #Brasil #Mtur #viagem #Blogger #travelblog #Blogueira #Nordeste #NatashaFlorencioTur",6,1904535182447468460,false,"{""street_address"": ""Rua N"", ""zip_code"": ""57260-000"", ""city_name"": ""S\u00e3o Miguel dos Milagres"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,1692372321063749,Praia de Sao Miguel dos Milagres,praia-de-sao-miguel-dos-milagres,1901207418,BpuRKhkA9-s,mar,travelblog,Brasil,viajar,NatashaFlorencioTur,Blogueira,paraiso,Nordeste,sol,praia,1541258307,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/448efd201c62479eaf354a6f3661d409/5C859F90/t51.2885-15/e35/c71.0.937.937/s150x150/44361204_912151302324512_5026675456614002880_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/05d1dd42051cfb42c39af8e82140f1c8/5C84C8DA/t51.2885-15/e35/c71.0.937.937/s240x240/44361204_912151302324512_5026675456614002880_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/2cdc1782f208b4e13b39b14030f99a6d/5C7C4160/t51.2885-15/e35/c71.0.937.937/s320x320/44361204_912151302324512_5026675456614002880_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/2d946de98ed979054055aae0e1e945de/5C6DD63A/t51.2885-15/e35/c71.0.937.937/s480x480/44361204_912151302324512_5026675456614002880_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/39abbbc0aa897d5d646d8762fb04a899/5C7004D9/t51.2885-15/sh0.08/e35/c71.0.937.937/s640x640/44361204_912151302324512_5026675456614002880_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/39abbbc0aa897d5d646d8762fb04a899/5C7004D9/t51.2885-15/sh0.08/e35/c71.0.937.937/s640x640/44361204_912151302324512_5026675456614002880_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/1e340a2a4970f2756ea8ac65b3fca14b/5C74CC6D/t51.2885-15/e35/44361204_912151302324512_5026675456614002880_n.jpg,aventura,false,,Mtur,Blogger,Alagoas,viagem,partiuferias,,,,,,,,,,,,,,,,,,,,
1076,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/40d1f9c6374a60223be47c2ba4b7ad58/5C82F722/t51.2885-15/e35/42004147_352943438808975_7280175737585679251_n.jpg,65,65,Clientes que se tornarão amigas. Obrigado Bruna e Filó!!!! @futilitymoda @futilityman ##viagens #ciudades#cidades#cities # cidadesinesqueciveis #viagemadois #viagensromanticas #cidadesinesquecuveis #travel #contries #monde #world #instatravel #travelgram #instatrips #neverstopexploring #partiuferias #essenundoenosso #descanso #paraiso#futilityviagens#viajabi#doisiguais,0,1904530877901642007,false,"{""street_address"": ""Rua 139, n\u00ba 59 - Setor Marista"", ""zip_code"": ""74170-100"", ""city_name"": ""Goi\u00e2nia, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,272342879546417,Futility Goiânia Loja Marista,futility-goiania-loja-marista,44012507,BpuQL4pFxkX,neverstopexploring,cidadesinesquecuveis,viajabi,ciudades,viagemadois,travel,cidades,contries,travelgram,descanso,1541257794,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/48c02488c9cfee53eeaf046c857f1249/5C7A8B59/t51.2885-15/e35/c2.0.1076.1076/s150x150/42004147_352943438808975_7280175737585679251_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/65c0bd9f81e6c5bc532bf3d4816a6d6b/5C636913/t51.2885-15/e35/c2.0.1076.1076/s240x240/42004147_352943438808975_7280175737585679251_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/ea4e58a0a45b85c959a2d1816628865a/5C7EB6A9/t51.2885-15/e35/c2.0.1076.1076/s320x320/42004147_352943438808975_7280175737585679251_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/eb4893d20a670e89e1bcda841c807459/5C6D75F3/t51.2885-15/e35/c2.0.1076.1076/s480x480/42004147_352943438808975_7280175737585679251_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/b45b2329a9aaf205eacaa1d698a87e4e/5C7C6F53/t51.2885-15/sh0.08/e35/c2.0.1076.1076/s640x640/42004147_352943438808975_7280175737585679251_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b45b2329a9aaf205eacaa1d698a87e4e/5C7C6F53/t51.2885-15/sh0.08/e35/c2.0.1076.1076/s640x640/42004147_352943438808975_7280175737585679251_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/40d1f9c6374a60223be47c2ba4b7ad58/5C82F722/t51.2885-15/e35/42004147_352943438808975_7280175737585679251_n.jpg,partiuferias,false,,paraiso,instatrips,instatravel,doisiguais,world,cities,futilityviagens,essenundoenosso,monde,viagens,viagensromanticas,,,,,,,,,,,,,,
1076,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/b4977beb4d41e29c01506c80a1c9e2f6/5C83B34A/t51.2885-15/e35/44386547_2199689347022197_3483322318208930860_n.jpg,62,62,"Olha quem está por aqui. !!!!Zena, Que saudades !!!! @auzenisf @futilitymoda @futilityman ##viagens #ciudades#cidades#cities # cidadesinesqueciveis #viagemadois #viagensromanticas #cidadesinesquecuveis #travel #contries #monde #world #instatravel #travelgram #instatrips #neverstopexploring #partiuferias #essenundoenosso #descanso #paraiso#futilityviagens#viajabi#doisiguais",3,1904529964860440457,false,"{""street_address"": ""Rua 139, n\u00ba 59 - Setor Marista"", ""zip_code"": ""74170-100"", ""city_name"": ""Goi\u00e2nia, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,272342879546417,Futility Goiânia Loja Marista,futility-goiania-loja-marista,44012507,BpuP-mTl_-J,neverstopexploring,cidadesinesquecuveis,viajabi,ciudades,viagemadois,travel,cidades,contries,travelgram,descanso,1541257685,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/4a3c22db63eb08a030a3f232fdf0e8c4/5C6BE413/t51.2885-15/e35/c2.0.1076.1076/s150x150/44386547_2199689347022197_3483322318208930860_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/e13ed481a5f8c096e5410a6d221f8e18/5C814615/t51.2885-15/e35/c2.0.1076.1076/s240x240/44386547_2199689347022197_3483322318208930860_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/6a138f596c845a383e65e176a0ee96c7/5C6B376B/t51.2885-15/e35/c2.0.1076.1076/s320x320/44386547_2199689347022197_3483322318208930860_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/343f9d8caa261d8fde8dce6e3d733a9a/5C6CB92C/t51.2885-15/e35/c2.0.1076.1076/s480x480/44386547_2199689347022197_3483322318208930860_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/7e2436170017aad0080ddc42704f100f/5C664827/t51.2885-15/sh0.08/e35/c2.0.1076.1076/s640x640/44386547_2199689347022197_3483322318208930860_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7e2436170017aad0080ddc42704f100f/5C664827/t51.2885-15/sh0.08/e35/c2.0.1076.1076/s640x640/44386547_2199689347022197_3483322318208930860_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b4977beb4d41e29c01506c80a1c9e2f6/5C83B34A/t51.2885-15/e35/44386547_2199689347022197_3483322318208930860_n.jpg,partiuferias,false,,paraiso,instatrips,instatravel,doisiguais,world,cities,futilityviagens,essenundoenosso,monde,viagens,viagensromanticas,,,,,,,,,,,,,,
640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/b2efd5ad4dbe344cb121e87319dcf3c5/5C7C987D/t51.2885-15/e35/44749846_563347864094704_8445446856062107465_n.jpg,20,20,"Que tal uma partida de boliche com os amigos? Se prepare para o jogo e faça um strike no Radical Parque! ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
.⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
.⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
.⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
#radicalparque #buzios #buziosrj #dicasdedestino #dicasdeviagem #ferias #partiuferias #alegria #amigos #aventura #diversao #fun #happy #kids #cabofrio #costadosol #regiaodoslagos #errejota #riodejaneiro #boliche",0,1904526295658592335,false,,,,,,1808557796,BpuPJNGHvhP,costadosol,kids,riodejaneiro,regiaodoslagos,amigos,dicasdeviagem,alegria,errejota,partiuferias,fun,1541257248,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/e116d99e845a8c4eb58d5bc593920f0b/5C66C03F/t51.2885-15/e35/s150x150/44749846_563347864094704_8445446856062107465_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/5b60d9bf9b5bd2bf076017c0fc72e50c/5C686675/t51.2885-15/e35/s240x240/44749846_563347864094704_8445446856062107465_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/20dfc08794e8582437c3017de0df680b/5C6CC4CF/t51.2885-15/e35/s320x320/44749846_563347864094704_8445446856062107465_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/f6ed2111e40cbc4523f140c204d34232/5C771495/t51.2885-15/e35/s480x480/44749846_563347864094704_8445446856062107465_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/b2efd5ad4dbe344cb121e87319dcf3c5/5C7C987D/t51.2885-15/e35/44749846_563347864094704_8445446856062107465_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b2efd5ad4dbe344cb121e87319dcf3c5/5C7C987D/t51.2885-15/e35/44749846_563347864094704_8445446856062107465_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b2efd5ad4dbe344cb121e87319dcf3c5/5C7C987D/t51.2885-15/e35/44749846_563347864094704_8445446856062107465_n.jpg,aventura,false,,boliche,diversao,buzios,dicasdedestino,buziosrj,radicalparque,ferias,cabofrio,happy,,,,,,,,,,,,,,,,
1076,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/ae4dfad5898d182393965efbf03f30f1/5C6D3B53/t51.2885-15/e35/43985760_187032395514599_8810390696876852325_n.jpg,57,57,Vistas na Futility!!!! Ludmilla e Jordana. @useieenjoeibsb @futilitymoda @futilityman ##viagens #ciudades#cidades#cities # cidadesinesqueciveis #viagemadois #viagensromanticas #cidadesinesquecuveis #travel #contries #monde #world #instatravel #travelgram #instatrips #neverstopexploring #partiuferias #essenundoenosso #descanso #paraiso#futilityviagens#viajabi#doisiguais,0,1904525214534253543,false,"{""street_address"": ""Rua 139, n\u00ba 59 - Setor Marista"", ""zip_code"": ""74170-100"", ""city_name"": ""Goi\u00e2nia, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,272342879546417,Futility Goiânia Loja Marista,futility-goiania-loja-marista,44012507,BpuO5eOFrvn,neverstopexploring,cidadesinesquecuveis,viajabi,ciudades,viagemadois,travel,cidades,contries,travelgram,descanso,1541257119,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/7418336d027cc9e0e307b0ae94b75570/5C6CA528/t51.2885-15/e35/c2.0.1076.1076/s150x150/43985760_187032395514599_8810390696876852325_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/ab206d08ace09e5736426909334712e0/5C7F1262/t51.2885-15/e35/c2.0.1076.1076/s240x240/43985760_187032395514599_8810390696876852325_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/526e77383ce026e928b2ce7e424ee6fa/5C6C35D8/t51.2885-15/e35/c2.0.1076.1076/s320x320/43985760_187032395514599_8810390696876852325_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/1bc0554f85b3ef46e7a2570620d4d835/5C7FBA82/t51.2885-15/e35/c2.0.1076.1076/s480x480/43985760_187032395514599_8810390696876852325_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/2af11a00d19f0c97026ff3d3fd2dfb06/5C6AC122/t51.2885-15/sh0.08/e35/c2.0.1076.1076/s640x640/43985760_187032395514599_8810390696876852325_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2af11a00d19f0c97026ff3d3fd2dfb06/5C6AC122/t51.2885-15/sh0.08/e35/c2.0.1076.1076/s640x640/43985760_187032395514599_8810390696876852325_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ae4dfad5898d182393965efbf03f30f1/5C6D3B53/t51.2885-15/e35/43985760_187032395514599_8810390696876852325_n.jpg,partiuferias,false,,paraiso,instatrips,instatravel,doisiguais,world,cities,futilityviagens,essenundoenosso,monde,viagens,viagensromanticas,,,,,,,,,,,,,,
750,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/7fa2b4c64a0efefdd762d8f4027465b8/5C7F5F04/t51.2885-15/e35/43915232_2103983363184613_8916728866342956956_n.jpg,42,637,"O Brasil Central oferece diversas opções de turismo, tanto para quem deseja conhecer mais sobre a história do país quanto para quem deseja aproveitar as belezas e encantos da natureza.

Para quem gosta de viajar para vivenciar a história de uma região, seus patrimônios históricos e culturais, o Brasil Central revela casarões e igrejas do século XVIII, além de prédios de relevante beleza arquitetônica.

Mas se você prefere manter-se em contato com a natureza, o Brasil Central oferece diversas opções como mirantes com visão panorâmica de cânions, contato direto com peixes em flutuações em rios de água cristalina, grutas, cavernas, trilhas, além da possibilidade de encontrar com incríveis animais de nossa fauna como onças, araras, tucanos, capivaras e jacarés.

E o que você prefere? Vivenciar parte da história ou desfrutar o que a natureza oferece de melhor? Conte pra gente nos comentários!

Brasil Central: uma Aventura do Redescobrir.

#turistando #partiuferias #Férias #ProjetoBrasilCentral #BrasilCentral #BrasilCentralTurismo #Turismo #turismodeaventura",1,1904499723324540583,false,,,,,,8972820810,BpuJGhrlsan,ProjetoBrasilCentral,Turismo,BrasilCentral,turismodeaventura,Férias,BrasilCentralTurismo,partiuferias,turistando,,,1541254080,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/cdae854c9ef71ba27f12ac57e108c555/5C69353B/t51.2885-15/e35/s150x150/43915232_2103983363184613_8916728866342956956_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/606b2880da2cd547fe0e3f2090711590/5C805A3D/t51.2885-15/e35/s240x240/43915232_2103983363184613_8916728866342956956_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/c076c3d22acf4a0af6b69c6370be8914/5C6A7743/t51.2885-15/e35/s320x320/43915232_2103983363184613_8916728866342956956_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/54fd7e21ec391aadb3548e65c68c08b2/5C74A404/t51.2885-15/e35/s480x480/43915232_2103983363184613_8916728866342956956_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/36eb1a366aca2eb552f33588fbb35bd9/5C6E52BE/t51.2885-15/sh0.08/e35/s640x640/43915232_2103983363184613_8916728866342956956_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/36eb1a366aca2eb552f33588fbb35bd9/5C6E52BE/t51.2885-15/sh0.08/e35/s640x640/43915232_2103983363184613_8916728866342956956_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7fa2b4c64a0efefdd762d8f4027465b8/5C7F5F04/t51.2885-15/e35/43915232_2103983363184613_8916728866342956956_n.jpg,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/6721a3829390c0300adb6d8756c87f26/5C833C8A/t51.2885-15/e35/43914308_356371081591037_1445397261163112164_n.jpg,7485,10653,"Tim, tim! 🍹",106,1904498160644726166,false,"{""street_address"": """", ""zip_code"": ""57955-000"", ""city_name"": ""Maragogi"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,217494293,Salinas Maragogi,salinas-maragogi,211288463,BpuIvyUnR2W,,,,,,,,,,,1541253894,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/98ce4c5f270a988a12befcb317611848/5C80591D/t51.2885-15/e35/c0.108.864.864/s150x150/43914308_356371081591037_1445397261163112164_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/df1644c4ae1187ccf4ed42472654291f/5C713E57/t51.2885-15/e35/c0.108.864.864/s240x240/43914308_356371081591037_1445397261163112164_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/119e5998aa3999b47743141a39114bcf/5C8AB0ED/t51.2885-15/e35/c0.108.864.864/s320x320/43914308_356371081591037_1445397261163112164_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/13861d97565594bbec8d26e0687df5c7/5C8976B7/t51.2885-15/e35/c0.108.864.864/s480x480/43914308_356371081591037_1445397261163112164_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/19e6331002407e2fd27e293d04b876ff/5C674D17/t51.2885-15/sh0.08/e35/c0.108.864.864/s640x640/43914308_356371081591037_1445397261163112164_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/19e6331002407e2fd27e293d04b876ff/5C674D17/t51.2885-15/sh0.08/e35/c0.108.864.864/s640x640/43914308_356371081591037_1445397261163112164_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/6721a3829390c0300adb6d8756c87f26/5C833C8A/t51.2885-15/e35/43914308_356371081591037_1445397261163112164_n.jpg,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/c5797811a265ba1c4e1b29ebc3bdc8c7/5C843CE2/t51.2885-15/e35/43913157_281675325805758_6259630460110734393_n.jpg,11,11,"Mais informações👇🏻
☎️3367-1110/📱99962-4070
📧contato@360destinos.com.br
www.360destinos.com.br

#partiuferias #360destinosangra",0,1904497969953428879,false,"{""street_address"": ""Shopping Piratas, 2\u00ba piso"", ""zip_code"": ""23907-900"", ""city_name"": ""Angra dos Reis, Rio de Janeiro, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,444858115545300,360 Destinos - Angra dos Reis,360-destinos-angra-dos-reis,7061416085,BpuItAuhtWP,partiuferias,360destinosangra,,,,,,,,,1541253871,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/f90f9068fb62b4d4232a2567ce7b31c2/5C64F1A0/t51.2885-15/e35/s150x150/43913157_281675325805758_6259630460110734393_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/54ed52f2f5c4e6ac92241b87bdddb06f/5C8178EA/t51.2885-15/e35/s240x240/43913157_281675325805758_6259630460110734393_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/5c274def02d6c1494d1affa21a049831/5C76EE50/t51.2885-15/e35/s320x320/43913157_281675325805758_6259630460110734393_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/35a380313b6f6e14cca762203c5e70d2/5C7D380A/t51.2885-15/e35/s480x480/43913157_281675325805758_6259630460110734393_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/38543e6d103b7969ca6bc5ab2db5f370/5C78BD07/t51.2885-15/sh0.08/e35/s640x640/43913157_281675325805758_6259630460110734393_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/38543e6d103b7969ca6bc5ab2db5f370/5C78BD07/t51.2885-15/sh0.08/e35/s640x640/43913157_281675325805758_6259630460110734393_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c5797811a265ba1c4e1b29ebc3bdc8c7/5C843CE2/t51.2885-15/e35/43913157_281675325805758_6259630460110734393_n.jpg,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
810,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/1c656f90f307ed86c75b19aa104b57ea/5C6753FD/t51.2885-15/e35/43985061_314160429366473_8635463365384927390_n.jpg,41,41,"Agora de volta a Suzano 😉😉😉😉😉
Na CVC Docelar no Dona Benta.

Vamos aproveitar para garantir as férias do seu sonho... A Black Friday já começou 😱😱😱😱😱 Não perca tempo, vemmmmmmm pra loja, me chame no direct ✈️✈️✈️✈️ #partiuferias
#ferias
#blackfriday
#cvc
#praias
#turismo
#viajar
#america
#europa
#mundo
#novidades
#noticias
#cruzeiros
#cvcdocelar
#passagens
#pacotes
#promocao
#vendas",1,1904489396394859435,false,,,,,,1689423316,BpuGwP-nRur,promocao,europa,viajar,praias,cvcdocelar,cruzeiros,turismo,cvc,noticias,passagens,1541252849,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/10797d0592ba3f3324d69bbdb51a0724/5C695BB2/t51.2885-15/e35/c135.0.810.810/s150x150/43985061_314160429366473_8635463365384927390_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/b35558f8dcefc1dc30630dc68a2224b1/5C8598F8/t51.2885-15/e35/c135.0.810.810/s240x240/43985061_314160429366473_8635463365384927390_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/ffe55954a91b5af71ab74279d7d7aa89/5C6A0742/t51.2885-15/e35/c135.0.810.810/s320x320/43985061_314160429366473_8635463365384927390_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/2f3d9016a00abd6b73f53721edfb8379/5C740318/t51.2885-15/e35/c135.0.810.810/s480x480/43985061_314160429366473_8635463365384927390_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/222248da7b8dd6a969b3e00c6a15e6c9/5C74B1B8/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/43985061_314160429366473_8635463365384927390_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/222248da7b8dd6a969b3e00c6a15e6c9/5C74B1B8/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/43985061_314160429366473_8635463365384927390_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/1c656f90f307ed86c75b19aa104b57ea/5C6753FD/t51.2885-15/e35/43985061_314160429366473_8635463365384927390_n.jpg,blackfriday,false,,mundo,pacotes,novidades,ferias,america,partiuferias,vendas,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/ef7a651ebb8a39207fc9d3a4a24473fd/5C7877C1/t51.2885-15/e35/43779221_287708598533730_2995187366595921103_n.jpg,75,75,Aqui começa a realização de um sonho! #partiuferias #travel #finalmentechegou,5,1904479712501344280,false,"{""street_address"": ""Avenida Rocha Pombo"", ""zip_code"": ""83010-620"", ""city_name"": ""S\u00e3o Jos\u00e9 dos Pinhais"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,166013167260508,Aereoporto Internacional Afonso Pena,aereoporto-internacional-afonso-pena,4034385231,BpuEjVJlKgY,finalmentechegou,travel,partiuferias,,,,,,,,1541251695,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/11021387daded94c82701705ebfd90e4/5C6E5A83/t51.2885-15/e35/s150x150/43779221_287708598533730_2995187366595921103_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/b58e93c5fbb1e77075e64067bf2a4597/5C80DBC9/t51.2885-15/e35/s240x240/43779221_287708598533730_2995187366595921103_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/52144352483ae407886164508ca08d62/5C726E73/t51.2885-15/e35/s320x320/43779221_287708598533730_2995187366595921103_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/e17a72142e0d8a1a8614b76988a4fb55/5C790029/t51.2885-15/e35/s480x480/43779221_287708598533730_2995187366595921103_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/7e9a344e1ff3ad4a59b8802f5f179a45/5C770124/t51.2885-15/sh0.08/e35/s640x640/43779221_287708598533730_2995187366595921103_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7e9a344e1ff3ad4a59b8802f5f179a45/5C770124/t51.2885-15/sh0.08/e35/s640x640/43779221_287708598533730_2995187366595921103_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ef7a651ebb8a39207fc9d3a4a24473fd/5C7877C1/t51.2885-15/e35/43779221_287708598533730_2995187366595921103_n.jpg,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
