dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location/address_json,location/has_public_page,location/id,location/name,location/slug,owner/id,shortcode,tags/0,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,tags/1,tags/2,location,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,comments_disabled,tags/24,tags/25,tags/26,tags/27,tags/28,urls/1,urls/2,urls/3,urls/4,urls/5,video_view_count,urls/6,urls/7,urls/8,tags/29
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/5f063718c66601d7949fb5b2d78fa0b7/5C63ADDF/t51.2885-15/e35/44532276_409878279548308_3085721397341411393_n.jpg,0,0,Melhor férias das férias não há 😍❤️ #feriasdasferias #praiadotombo #guaruja #pretapretapretinha #praia #mar #paz #tranquilidade #amor,0,1910419364819249161,false,"{""street_address"": """", ""zip_code"": ""11420-000"", ""city_name"": ""Guaruj\u00e1, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,280964235,Praia do Tombo - Guarujá - SP,praia-do-tombo-guaruja-sp,1465070385,BqDLEpcFCgJ,mar,1541959756,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/3ab5bc7efe2fc95c494fb4e702e00d3a/5C6A5D9D/t51.2885-15/e35/s150x150/44532276_409878279548308_3085721397341411393_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/08faac293928c2842d94f26480e16cbe/5C8750D7/t51.2885-15/e35/s240x240/44532276_409878279548308_3085721397341411393_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/92454c625ed0a40019261fe7356899c5/5C77796D/t51.2885-15/e35/s320x320/44532276_409878279548308_3085721397341411393_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/a011dbbfd2dd43c262239bb2ef5f6d22/5C6D7F37/t51.2885-15/e35/s480x480/44532276_409878279548308_3085721397341411393_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/b6801e6fc1e5e5505f7d8e8758638791/5C7AFC3A/t51.2885-15/sh0.08/e35/s640x640/44532276_409878279548308_3085721397341411393_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b6801e6fc1e5e5505f7d8e8758638791/5C7AFC3A/t51.2885-15/sh0.08/e35/s640x640/44532276_409878279548308_3085721397341411393_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/5f063718c66601d7949fb5b2d78fa0b7/5C63ADDF/t51.2885-15/e35/44532276_409878279548308_3085721397341411393_n.jpg,tranquilidade,paz,,guaruja,praiadotombo,praia,feriasdasferias,pretapretapretinha,amor,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,
750,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/98f314d2b2d181abc2259d8905c07820/5C7BBFB5/t51.2885-15/e35/44788206_2167061883326212_8671406069548527214_n.jpg,0,0,Pra finalizar a semana. #orla #praia #sejagrato #😉,0,1910419355565294937,false,,,,,,8508256716,BqDLEg0gAVZ,praia,1541959755,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/56551179a7979372267b01f42c350655/5C71928A/t51.2885-15/e35/s150x150/44788206_2167061883326212_8671406069548527214_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/05015dbad7ff03d965a50e549dca5efb/5C80A88C/t51.2885-15/e35/s240x240/44788206_2167061883326212_8671406069548527214_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/e487cf80bb72ea9e4926eae4c47f7731/5C796BF2/t51.2885-15/e35/s320x320/44788206_2167061883326212_8671406069548527214_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/7de6f3ffb663c1fbc380460e4ef76088/5C8AD8B5/t51.2885-15/e35/s480x480/44788206_2167061883326212_8671406069548527214_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/bc502b60797232d38f2d32f7f0a4a37e/5C7DF40F/t51.2885-15/sh0.08/e35/s640x640/44788206_2167061883326212_8671406069548527214_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/bc502b60797232d38f2d32f7f0a4a37e/5C7DF40F/t51.2885-15/sh0.08/e35/s640x640/44788206_2167061883326212_8671406069548527214_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/98f314d2b2d181abc2259d8905c07820/5C7BBFB5/t51.2885-15/e35/44788206_2167061883326212_8671406069548527214_n.jpg,sejagrato,orla,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,
641,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/8ec59e83d4783c5025ddbb750e171872/5C6ED8FD/t51.2885-15/e35/43444441_306203859985703_6037550986218310641_n.jpg,0,0,Me amando #amorproprio #praia,0,1910419321391591067,false,,,,,,1909485418,BqDLEA_lq6b,praia,1541959751,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/b5255e6d11ec1f87f6c4ba46a83e85ab/5C6694F7/t51.2885-15/e35/c0.0.517.517/s150x150/43444441_306203859985703_6037550986218310641_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/aa69e420279d5fa9c47de4ae69e2f569/5C6C54BD/t51.2885-15/e35/c0.0.517.517/s240x240/43444441_306203859985703_6037550986218310641_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/ed061c4b6631e1551da6c6319c81795f/5C7AC107/t51.2885-15/e35/c0.0.517.517/s320x320/43444441_306203859985703_6037550986218310641_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/9725f08994e68060c996a382f9bbfc8f/5C670F5D/t51.2885-15/e35/c0.0.517.517/s480x480/43444441_306203859985703_6037550986218310641_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/dff334e4542e889076c3f5af9affe43b/5C7E9B30/t51.2885-15/e35/c0.0.517.517/43444441_306203859985703_6037550986218310641_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/dff334e4542e889076c3f5af9affe43b/5C7E9B30/t51.2885-15/e35/c0.0.517.517/43444441_306203859985703_6037550986218310641_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/8ec59e83d4783c5025ddbb750e171872/5C6ED8FD/t51.2885-15/e35/43444441_306203859985703_6037550986218310641_n.jpg,amorproprio,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/9fab2d2b15942d456f2510d17dd89ea4/5C7F9375/t51.2885-15/e35/44208519_2218481308394803_6028085187107594662_n.jpg,0,0,3 mocinhas elegantes👙☀️#riba#rio#leblon#praia#errejota,0,1910419314572022296,false,"{""street_address"": ""Av. Delfim Moreira, 96"", ""zip_code"": ""22441-000"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,1590015394625734,Riba - Praia Do Leblon,riba-praia-do-leblon,1525978059,BqDLD6pHFIY,riba,1541959750,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/e8a9a9b90d72c003bc2d22cd0b8db818/5C74C366/t51.2885-15/e35/c0.112.900.900/s150x150/44208519_2218481308394803_6028085187107594662_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/7e003586e91b6b0a5efa4f2c6084f5a9/5C7A4460/t51.2885-15/e35/c0.112.900.900/s240x240/44208519_2218481308394803_6028085187107594662_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/7efe2a966bd9b451b2c64ace9501e3e9/5C69241E/t51.2885-15/e35/c0.112.900.900/s320x320/44208519_2218481308394803_6028085187107594662_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/b019d7725e55e043fdf02f5d46527237/5C6FA159/t51.2885-15/e35/c0.112.900.900/s480x480/44208519_2218481308394803_6028085187107594662_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/f7b665df5df0388921b98e2863617639/5C80D252/t51.2885-15/sh0.08/e35/c0.112.900.900/s640x640/44208519_2218481308394803_6028085187107594662_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f7b665df5df0388921b98e2863617639/5C80D252/t51.2885-15/sh0.08/e35/c0.112.900.900/s640x640/44208519_2218481308394803_6028085187107594662_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/9fab2d2b15942d456f2510d17dd89ea4/5C7F9375/t51.2885-15/e35/44208519_2218481308394803_6028085187107594662_n.jpg,rio,praia,,errejota,leblon,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,
800,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/3bda1c2a113c058d867f3b0b34b2e859/5C8004FF/t51.2885-15/e35/43985582_2258854177693978_2850157138244631337_n.jpg,0,0,"🤗🤗🤗🤗
.
.
.
.
.
#humorcombr_ #humordoinstacombr #siblings #instalike #boanoite#likesforlikes #sp #instagrambrasil #bomdia #f4f #instagood #dog #cats #whinderssonnunes #humor #superacao #mulher #cute #toptags #family #youtuber #happy #frases #whinderssonnunes #love #dinheiro #praia #tbt #brasil #demilovato",0,1910419304118336126,false,,,,,,8151475627,BqDLDw6Bbp-,cute,1541959749,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/0c432c15ddef6c8f19df6310a09afa86/5C831A67/t51.2885-15/e35/c0.75.600.600/s150x150/43985582_2258854177693978_2850157138244631337_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/190925fe4855162bb77fd8196e6fbeda/5C731B61/t51.2885-15/e35/c0.75.600.600/s240x240/43985582_2258854177693978_2850157138244631337_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/57e1a20ae5439f6f1dc13df6f29a6483/5C87411F/t51.2885-15/e35/c0.75.600.600/s320x320/43985582_2258854177693978_2850157138244631337_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/847bdf378f74ad04f9d8062c18b18bcf/5C855158/t51.2885-15/e35/c0.75.600.600/s480x480/43985582_2258854177693978_2850157138244631337_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/6b4e8d20a91f8f05cab004b27d51e04e/5C68D3C2/t51.2885-15/e35/c0.75.600.600/43985582_2258854177693978_2850157138244631337_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/6b4e8d20a91f8f05cab004b27d51e04e/5C68D3C2/t51.2885-15/e35/c0.75.600.600/43985582_2258854177693978_2850157138244631337_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/3bda1c2a113c058d867f3b0b34b2e859/5C8004FF/t51.2885-15/e35/43985582_2258854177693978_2850157138244631337_n.jpg,superacao,family,,humorcombr_,instalike,frases,mulher,love,humor,humordoinstacombr,cats,siblings,demilovato,toptags,happy,likesforlikes,instagrambrasil,tbt,praia,bomdia,whinderssonnunes,brasil,boanoite,sp,false,dog,instagood,dinheiro,f4f,youtuber,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/aadda633323faf64027ec4897e4b3120/5C6BA700/t51.2885-15/e35/43914108_191829805067536_1073662128304369997_n.jpg,3,3,😠🙃 #tivoliecoresort #tivoli #tivoliecoresortpraiadoforte #praiadoforte #nordeste #praia #beach,0,1910419276578674801,false,"{""street_address"": ""Av. do Farol - Praia do Forte Mata de S\u00e3o Jo\u00e3o"", ""zip_code"": ""48288-000"", ""city_name"": ""Mata de S\u00e3o Jo\u00e3o"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,1030311874,Tivoli Ecoresort Praia do Forte,tivoli-ecoresort-praia-do-forte,575988530,BqDLDXQh9hx,beach,1541959746,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/ca741db577257ad7a5c449dfdf6f1624/5C669142/t51.2885-15/e35/s150x150/43914108_191829805067536_1073662128304369997_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/0608bef2526ab83bb7d9d6e6e12ae7ad/5C846808/t51.2885-15/e35/s240x240/43914108_191829805067536_1073662128304369997_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/44f957d132cda38bfd2ee049c85d019f/5C74BBB2/t51.2885-15/e35/s320x320/43914108_191829805067536_1073662128304369997_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/982afae15592e74e3385370ab3bb20c2/5C7137E8/t51.2885-15/e35/s480x480/43914108_191829805067536_1073662128304369997_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/a244bd9366f3afd8f99bd1630e27b8f5/5C8884E5/t51.2885-15/sh0.08/e35/s640x640/43914108_191829805067536_1073662128304369997_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a244bd9366f3afd8f99bd1630e27b8f5/5C8884E5/t51.2885-15/sh0.08/e35/s640x640/43914108_191829805067536_1073662128304369997_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/aadda633323faf64027ec4897e4b3120/5C6BA700/t51.2885-15/e35/43914108_191829805067536_1073662128304369997_n.jpg,nordeste,praia,,tivoliecoresortpraiadoforte,tivoliecoresort,praiadoforte,tivoli,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,
810,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/f3690d8098b8ab977233814b24e67f0c/5C648F5A/t51.2885-15/e35/44559282_293050611548124_1641523397593133793_n.jpg,0,0,"Dia de praia... 😎☀️⛱️
#beach #praia #nature #photography #familylife #family",0,1910419242696854339,false,"{""street_address"": ""Avenida Atl\u00e2ntica"", ""zip_code"": ""27920-390"", ""city_name"": ""Maca\u00e9"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,272672656537141,Praia dos Cavaleros,praia-dos-cavaleros,584381563,BqDLC3tBEtD,family,1541959742,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/a49d681a705d77e8a67071bb25c7a839/5C892715/t51.2885-15/e35/c135.0.810.810/s150x150/44559282_293050611548124_1641523397593133793_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/5ce8240e1c65f17f9f2d1d93d791825b/5C75085F/t51.2885-15/e35/c135.0.810.810/s240x240/44559282_293050611548124_1641523397593133793_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/20c7e8f97e42dc47cc4ea0cc3b10844b/5C79FAE5/t51.2885-15/e35/c135.0.810.810/s320x320/44559282_293050611548124_1641523397593133793_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/0c3231bd1abd95125035ffdacd7664d4/5C735BBF/t51.2885-15/e35/c135.0.810.810/s480x480/44559282_293050611548124_1641523397593133793_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/f84ab56058b7ecfb020e418caf046c49/5C81011F/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/44559282_293050611548124_1641523397593133793_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f84ab56058b7ecfb020e418caf046c49/5C81011F/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/44559282_293050611548124_1641523397593133793_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f3690d8098b8ab977233814b24e67f0c/5C648F5A/t51.2885-15/e35/44559282_293050611548124_1641523397593133793_n.jpg,nature,photography,,familylife,praia,beach,,,,,,,,,,,,,,,,,,,false,,,,,,https://instagram.fplu4-1.fna.fbcdn.net/vp/42ab22103791307e6415dd82e75da4d4/5C69544E/t51.2885-15/e35/44310466_1168404019975152_8041430567763298635_n.jpg,,,,,,,,,
1349,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/393dc75b56b5c7d66770440eb5ed0e12/5C6FA4FD/t51.2885-15/e35/44392031_305605753609351_7004130913662575423_n.jpg,2,2,"Vem muita novidade por aí! Tem Morena Rosa, Hit, Amissima, Hush, Anne Fernandes, Thamara Capelão e muita coisa boa chegando. Amanhã a partir das 9h estaremos abertos! E vamos postar tudinho para vocês aqui 💕
.
.
.
#sunday #mood #praia #verao #nordeste #moda #modafeminina #chill #sol #leveza #vestidoleve #morenarosa #amissima #hit #hush #fashion #women #primaveraverao2019 #primavera #verao #maceio #modamaceio #marciaboutique",0,1910419216532858272,false,"{""street_address"": ""156  Rua Gaspar Ferrario "", ""zip_code"": ""57035-100"", ""city_name"": ""Macei\u00f3, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,373991285,Marcia Boutique,marcia-boutique,5421245317,BqDLCfVhWWg,modamaceio,1541959739,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/cd8f3f3872c5aae479cb270bac72c575/5C64746E/t51.2885-15/e35/c0.130.1045.1045/s150x150/44392031_305605753609351_7004130913662575423_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/d1fe49229df16244dd298b8a6709b39d/5C7ABF24/t51.2885-15/e35/c0.130.1045.1045/s240x240/44392031_305605753609351_7004130913662575423_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/53aeac086b459cadc9790be7800c5e65/5C7FF69E/t51.2885-15/e35/c0.130.1045.1045/s320x320/44392031_305605753609351_7004130913662575423_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/a66e09835933710768dc99251086c639/5C63FBC4/t51.2885-15/e35/c0.130.1045.1045/s480x480/44392031_305605753609351_7004130913662575423_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/39d4af22a0929ef880e9960c9869aa1a/5C794C75/t51.2885-15/sh0.08/e35/c0.130.1045.1045/s640x640/44392031_305605753609351_7004130913662575423_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/39d4af22a0929ef880e9960c9869aa1a/5C794C75/t51.2885-15/sh0.08/e35/c0.130.1045.1045/s640x640/44392031_305605753609351_7004130913662575423_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/393dc75b56b5c7d66770440eb5ed0e12/5C6FA4FD/t51.2885-15/e35/44392031_305605753609351_7004130913662575423_n.jpg,fashion,sol,,nordeste,hush,verao,marciaboutique,primaveraverao2019,morenarosa,sunday,women,vestidoleve,hit,praia,chill,primavera,mood,leveza,maceio,amissima,moda,modafeminina,,,false,,,,,,,,,,,,,,,
801,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/09609a125e9aa75212463f21919f9209/5C81E544/t51.2885-15/e35/45275603_1967428213550989_4084998452002945866_n.jpg,3,3,"Ribeira do Cavalo Beach - Sesimbra - Portugal
An incredible beach. Difficult to reach because it's kind of secret and it takes a hard trek to get there, but well worth the effort. A mix of blue and green water makes diving in very easy. The fact that there are not many people around makes it even better. If you decide to visit it, make sure you plan your route down well and save some energy for the climb back.
.
.
.
.
.
#ribeiradocavalo #ribeiradocavalobeach #praidaribeiradocavalo #portugal #visitportugal #beach #praia #nature #goexplore #naturephotography #landscape #landscapephotography #earthtraveller 
#traveller #travelling #travelphotography #travellifestyle #travelcouple #wanderlust #welivetoexplore",0,1910419212523148677,false,,,,,,5376712589,BqDLCbmhhWF,wanderlust,1541959738,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/e8cf011e1f27af2d30694f3ba0c88fd1/5C7F9A4E/t51.2885-15/e35/c129.0.742.742/s150x150/45275603_1967428213550989_4084998452002945866_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/d5c99f71fcd333b8f991fa3c99452fa5/5C7C9648/t51.2885-15/e35/c129.0.742.742/s240x240/45275603_1967428213550989_4084998452002945866_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/3aa786a20a8b2cd633197a6f811222c9/5C6AE736/t51.2885-15/e35/c129.0.742.742/s320x320/45275603_1967428213550989_4084998452002945866_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/6f67168ccd317666614161a23e07eb58/5C67D971/t51.2885-15/e35/c129.0.742.742/s480x480/45275603_1967428213550989_4084998452002945866_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/63f766c13226339150b6fae38f016e1e/5C80BB7A/t51.2885-15/sh0.08/e35/c129.0.742.742/s640x640/45275603_1967428213550989_4084998452002945866_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/63f766c13226339150b6fae38f016e1e/5C80BB7A/t51.2885-15/sh0.08/e35/c129.0.742.742/s640x640/45275603_1967428213550989_4084998452002945866_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/09609a125e9aa75212463f21919f9209/5C81E544/t51.2885-15/e35/45275603_1967428213550989_4084998452002945866_n.jpg,goexplore,travelcouple,,portugal,visitportugal,nature,landscapephotography,ribeiradocavalo,earthtraveller,traveller,praidaribeiradocavalo,praia,travelphotography,landscape,naturephotography,welivetoexplore,travelling,beach,travellifestyle,ribeiradocavalobeach,,,,,false,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/65e692202b81a6def8fc4bc65c025bac/5C7DF46C/t51.2885-15/e35/44412301_1598751593559410_9221685812166468975_n.jpg,2,2,"Ensaio fotográfico pré-casamento. 📸🎬🤵👰
#fotografia #ensaiofotografico #casamento #praia #ediçãodefotos",0,1910419189874959586,false,,,,,,507744545,BqDLCGgliTi,praia,1541959736,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/5a2313a7eb035c54f861ed39099e5dfe/5C7E0A53/t51.2885-15/e35/s150x150/44412301_1598751593559410_9221685812166468975_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/505cdc3c9bbad33d8fb673020b75367f/5C7E3155/t51.2885-15/e35/s240x240/44412301_1598751593559410_9221685812166468975_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/b0455887656f1592b3e19e267a404a18/5C748C2B/t51.2885-15/e35/s320x320/44412301_1598751593559410_9221685812166468975_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/f1c19c8250452f98ebf0f4dbed4ab02a/5C758E6C/t51.2885-15/e35/s480x480/44412301_1598751593559410_9221685812166468975_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/fdcc46549859354b6f072768d0f22319/5C80FBD6/t51.2885-15/sh0.08/e35/s640x640/44412301_1598751593559410_9221685812166468975_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/fdcc46549859354b6f072768d0f22319/5C80FBD6/t51.2885-15/sh0.08/e35/s640x640/44412301_1598751593559410_9221685812166468975_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/65e692202b81a6def8fc4bc65c025bac/5C7DF46C/t51.2885-15/e35/44412301_1598751593559410_9221685812166468975_n.jpg,ediçãodefotos,casamento,,fotografia,ensaiofotografico,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/86c5217acd1058c1c46defe2013b547d/5C811A22/t51.2885-15/e35/42911618_2206505179360846_5327273454265524453_n.jpg,1,1,"SunDays are coming!
.
.
.
.
.
#rioderole #rio #rioeucuido #rioeuteamo #rioeuteamo #riomais #riodejaneiroinstagram #walkingriodejaneiro #carioquissimo #cariocas #cariocagem #cariocadagema #cariocando #carioquei #ihcarioquei #alcancecarioca #almasolar #praia #brazil #meuespaco #meupais #asuszenphonephotograph #asuszoom #asus #lightroom #Ytheu",0,1910419157403228387,false,"{""street_address"": """", ""zip_code"": ""22030-010"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,1959286710959508,"Praia Vermelha, Urca - RJ",praia-vermelha-urca-rj,791880053,BqDLBoRHtjj,ihcarioquei,1541959732,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/8f3874f8c15f05d3334632dd89fc9fb5/5C68461D/t51.2885-15/e35/s150x150/42911618_2206505179360846_5327273454265524453_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/c66d18a77989066f6291b5e09b69533f/5C77241B/t51.2885-15/e35/s240x240/42911618_2206505179360846_5327273454265524453_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/b9f0793a16670baa4edc2a94786553e9/5C6AFF65/t51.2885-15/e35/s320x320/42911618_2206505179360846_5327273454265524453_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/d4eedb36db59232a9c238f54b2a988b3/5C73CF22/t51.2885-15/e35/s480x480/42911618_2206505179360846_5327273454265524453_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/9837986a197bab0d759f8508718249ed/5C755F98/t51.2885-15/sh0.08/e35/s640x640/42911618_2206505179360846_5327273454265524453_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/9837986a197bab0d759f8508718249ed/5C755F98/t51.2885-15/sh0.08/e35/s640x640/42911618_2206505179360846_5327273454265524453_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/86c5217acd1058c1c46defe2013b547d/5C811A22/t51.2885-15/e35/42911618_2206505179360846_5327273454265524453_n.jpg,carioquissimo,rio,,alcancecarioca,cariocagem,rioeucuido,cariocas,meuespaco,brazil,meupais,cariocando,carioquei,walkingriodejaneiro,cariocadagema,rioderole,rioeuteamo,asuszoom,praia,asuszenphonephotograph,riomais,lightroom,almasolar,Ytheu,riodejaneiroinstagram,false,asus,,,,,,,,,,,,,,
