dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location/address_json,location/has_public_page,location/id,location/name,location/slug,owner/id,shortcode,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,urls/1,urls/2,urls/3,location,comments_disabled,urls/4,urls/5,urls/6,urls/7,urls/8,urls/9,video_view_count,tags/25,tags/26,tags/27,tags/28,tags/29
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/fd09037b244b28e37b4447627e137515/5CAFE847/t51.2885-15/e35/44465599_2247493655488295_8956853974925360852_n.jpg,8,8,"O artista Jean Basquiat e suas coroas. Eu gostei e fiquei tirei fotos. Rainha por alguns segundos. 
#ccbbrj #basquiatnoccbb #mulheresempoderadas #amizadesincera 
#ccbbrj #basquiat #errejotacultural #errejota #artecultura",1,1916307356256068947,false,"{""street_address"": ""Rua Primeiro de Mar\u00e7o, 66 - Centro"", ""zip_code"": ""20010-000"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,7366863,CCBB Rio de Janeiro,ccbb-rio-de-janeiro,1133456080,BqYF2MyHGVT,mulheresempoderadas,ccbbrj,basquiatnoccbb,errejota,artecultura,errejotacultural,amizadesincera,basquiat,,,,,,,,,,,,,,,,,,1542661660,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/e52f9bdc13f489db622e085a40e21170/5C6D1178/t51.2885-15/e35/s150x150/44465599_2247493655488295_8956853974925360852_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/571c962c1f18b4b21b00e9f61964497e/5C6EC67E/t51.2885-15/e35/s240x240/44465599_2247493655488295_8956853974925360852_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/6c35723fe17fcaa5b82193a152143da0/5C792200/t51.2885-15/e35/s320x320/44465599_2247493655488295_8956853974925360852_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/17333358f49f21dd1f0732220c8596ce/5C819847/t51.2885-15/e35/s480x480/44465599_2247493655488295_8956853974925360852_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/2afd905eba102439f1d7a8ee5267bfd1/5C70CAFD/t51.2885-15/sh0.08/e35/s640x640/44465599_2247493655488295_8956853974925360852_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2afd905eba102439f1d7a8ee5267bfd1/5C70CAFD/t51.2885-15/sh0.08/e35/s640x640/44465599_2247493655488295_8956853974925360852_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/fd09037b244b28e37b4447627e137515/5CAFE847/t51.2885-15/e35/44465599_2247493655488295_8956853974925360852_n.jpg,,,,,false,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/c16e1f158181d97eb8c9d3f2827e0230/5C9023B7/t51.2885-15/e35/45286356_302685647015601_1836692428267498753_n.jpg,34,34,"Segunda-feira chuvosa e véspera de um feriado que eu não emendei. Teve trabalho sim, teve pé molhado, mas teve almoço com amiga que estava de folga, e teve exposição. Porque segunda-feira pode ser boa sim e eu gosto. 
#basquiatnoccbb #oquefazernorio
#visitemuseus #ccbbrj #centrosculturaisrj #museusdorio #contemporaryart",1,1916286133983831554,false,"{""street_address"": ""Rua En\u00e9as Martins"", ""zip_code"": ""21660-320"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,1020135310,Centro Cultural Banco Do Brasil,centro-cultural-banco-do-brasil,227504664,BqYBBYAHOYC,museusdorio,centrosculturaisrj,oquefazernorio,basquiatnoccbb,visitemuseus,ccbbrj,contemporaryart,,,,,,,,,,,,,,,,,,,1542659130,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/2f8a954af5d039d85ebf8be16ed49e99/5C7929F5/t51.2885-15/e35/s150x150/45286356_302685647015601_1836692428267498753_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/2cc612a3675a13a6097d78ba45b1609c/5CAD54BF/t51.2885-15/e35/s240x240/45286356_302685647015601_1836692428267498753_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/e3e8b8a824c69cd025eb48a9c2ad87de/5CB05E05/t51.2885-15/e35/s320x320/45286356_302685647015601_1836692428267498753_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/f0713d3f8e6097b138e0ba0e8c60fe49/5CAE4E5F/t51.2885-15/e35/s480x480/45286356_302685647015601_1836692428267498753_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/d4bcfd814b8edbb95da37f9ad417a09c/5CADDD52/t51.2885-15/sh0.08/e35/s640x640/45286356_302685647015601_1836692428267498753_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/d4bcfd814b8edbb95da37f9ad417a09c/5CADDD52/t51.2885-15/sh0.08/e35/s640x640/45286356_302685647015601_1836692428267498753_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c16e1f158181d97eb8c9d3f2827e0230/5C9023B7/t51.2885-15/e35/45286356_302685647015601_1836692428267498753_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2d9f3a1f6197742f6f1e3745248b1dea/5C82ABF2/t51.2885-15/e35/45397714_266819774017952_4051280366651931542_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b63e0d13e6361fe42907321c04f8469f/5C8B924A/t51.2885-15/e35/44348162_1954467991522307_470319819293288851_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c590d6f399be07e21f6f945b7834ff4f/5C8CB975/t51.2885-15/e35/44445750_732623863758537_2914367686263603280_n.jpg,,false,https://instagram.fplu4-1.fna.fbcdn.net/vp/3aa5f21b55bd71ff960b0ce4812fe8fc/5C77CF78/t51.2885-15/e35/43224950_2520946077922496_8781509213294196785_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/79a9bc21161a582f4f6b9103b6f8c33d/5C6C9BD6/t51.2885-15/e35/44501589_2217629151894511_8675298264961431304_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/525fcaf186b904325c21caa588483cf9/5C81CAF3/t51.2885-15/e35/46337034_2080647538662848_601397044609941495_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f2353edd29fc19d95d46e963db578b79/5C8394F1/t51.2885-15/e35/42699923_144098756556884_5311101482588356513_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/81fb660d356edcb4937b1c0044f8f30d/5C9067A9/t51.2885-15/e35/43114538_2143164375901189_9166573021657573641_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/5c8a10a8ee96d89f03ee5e7ca4083c81/5C6BEAA0/t51.2885-15/e35/46469141_1161364624038929_9186298248596870950_n.jpg,,,,,,
810,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/aa52c2b1cf11c24751e29891e62c2bc2/5C838B8C/t51.2885-15/e35/44429529_400111133860465_7793212918878659655_n.jpg,5,5,#athosbulcao #100anosdeathos #ccbbrj @ccbbrj #arquitetura #pintura  #desenho #modernismobrasileiro #modernismo,0,1916282697086378656,false,,,,,,1434438062,BqYAPXJD6Kg,desenho,athosbulcao,100anosdeathos,pintura,modernismo,arquitetura,ccbbrj,modernismobrasileiro,,,,,,,,,,,,,,,,,,1542658720,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/b078b99811a0be14794280beeff556d8/5C8E0747/t51.2885-15/e35/c135.0.810.810a/s150x150/44429529_400111133860465_7793212918878659655_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/bd3dc5f0c35da4d8624367255b7bbd8d/5C80370D/t51.2885-15/e35/c135.0.810.810a/s240x240/44429529_400111133860465_7793212918878659655_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/1cfc908b9ea6f8c4d0b080f1288a35cd/5C7618B7/t51.2885-15/e35/c135.0.810.810a/s320x320/44429529_400111133860465_7793212918878659655_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/f151c3117799bb91c0d9f2912369ddd5/5C75C0ED/t51.2885-15/e35/c135.0.810.810a/s480x480/44429529_400111133860465_7793212918878659655_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/d4d8e26026dbf20b5a17a3a75c3d4d5a/5C8FFC2F/t51.2885-15/sh0.08/e35/c135.0.810.810a/s640x640/44429529_400111133860465_7793212918878659655_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/d4d8e26026dbf20b5a17a3a75c3d4d5a/5C8FFC2F/t51.2885-15/sh0.08/e35/c135.0.810.810a/s640x640/44429529_400111133860465_7793212918878659655_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/aa52c2b1cf11c24751e29891e62c2bc2/5C838B8C/t51.2885-15/e35/44429529_400111133860465_7793212918878659655_n.jpg,,,,,false,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/8f8620bbfbe4e7e2650fed671cbc334a/5C7DEA46/t51.2885-15/e35/45698102_1938343726282055_7330865575263529475_n.jpg,17,17,#athosbulcao #ccbbrj,0,1916280207548100280,false,,,,,,213296613,BqX_rIlBC64,ccbbrj,athosbulcao,,,,,,,,,,,,,,,,,,,,,,,,1542658423,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/343018da4d3f8963659341ea2c7ff394/5C8D9279/t51.2885-15/e35/s150x150/45698102_1938343726282055_7330865575263529475_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/9127b4b67856bd82baf56fa953f2e235/5C6B467F/t51.2885-15/e35/s240x240/45698102_1938343726282055_7330865575263529475_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/58d84c867619e026f476f9468279742e/5C8F3301/t51.2885-15/e35/s320x320/45698102_1938343726282055_7330865575263529475_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/b66b25f8fdee85a4bacaea8301a88ba2/5C782046/t51.2885-15/e35/s480x480/45698102_1938343726282055_7330865575263529475_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/a130d1860215efef78067a8304f5fc3f/5C8386FC/t51.2885-15/sh0.08/e35/s640x640/45698102_1938343726282055_7330865575263529475_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a130d1860215efef78067a8304f5fc3f/5C8386FC/t51.2885-15/sh0.08/e35/s640x640/45698102_1938343726282055_7330865575263529475_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/8f8620bbfbe4e7e2650fed671cbc334a/5C7DEA46/t51.2885-15/e35/45698102_1938343726282055_7330865575263529475_n.jpg,,,,,false,,,,,,,,,,,,
750,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/cafc1df2d6b1c6afe9fb1269bff2472e/5C8E1ACA/t51.2885-15/e35/45378719_591174074649988_5628122381774719517_n.jpg,3,3,"Equipe trabalhando na exposição #basquiatnoccbb 
Equipe Jorge Antônio e Vitor Brusque 
#filmagem e fotografia para seu evento #ccbbRj #boatarde #boanoite",0,1916275993816262420,false,,,,,,7125857048,BqX-t0PBucU,ccbbRj,basquiatnoccbb,filmagem,boanoite,boatarde,,,,,,,,,,,,,,,,,,,,,1542657921,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/d1cf13ba5e5c9ea214b63778b6bf82ce/5CAECD88/t51.2885-15/e35/s150x150/45378719_591174074649988_5628122381774719517_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/af508056256249841826ba4dfc5eece0/5C7DC2C2/t51.2885-15/e35/s240x240/45378719_591174074649988_5628122381774719517_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/765b4366abc059c8fd5c02e04d102ab9/5C7C0A78/t51.2885-15/e35/s320x320/45378719_591174074649988_5628122381774719517_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/c7431c707b801719b2acfd64515ee3d2/5C6CE222/t51.2885-15/e35/s480x480/45378719_591174074649988_5628122381774719517_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/25686a01a95ebb9ebd521aa632ab6bd6/5C83D32F/t51.2885-15/sh0.08/e35/s640x640/45378719_591174074649988_5628122381774719517_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/25686a01a95ebb9ebd521aa632ab6bd6/5C83D32F/t51.2885-15/sh0.08/e35/s640x640/45378719_591174074649988_5628122381774719517_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/cafc1df2d6b1c6afe9fb1269bff2472e/5C8E1ACA/t51.2885-15/e35/45378719_591174074649988_5628122381774719517_n.jpg,,,,,false,,,,,,,,,,,,
720,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/3f124f0c2075b9ab01d851a3a446a01a/5C73604F/t51.2885-15/e35/44911215_2330517193687720_8374829257339141152_n.jpg,32,32,"Centro Cultural Banco do Brasil. Centro - Rio de Janeiro, Brasil. 📸@annaperes.fotografia 
Até o final do ano o térreo do CCBB está com essa instalação sobre o Basquiat, assim como uma exposição enorme e maravilhosa! Essa semana as fotos vão ser desse lugar tão maravilhoso que vale muito a pena conferir. Mas não amanhã. O CCBB não abre 3as.",4,1916260462318018144,false,"{""street_address"": ""Rua Primeiro de Mar\u00e7o, 66 - Centro"", ""zip_code"": ""20010-000"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,7366863,CCBB Rio de Janeiro,ccbb-rio-de-janeiro,8542360701,BqX7LzZl15g,,,,,,,,,,,,,,,,,,,,,,,,,,1542656070,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/69d0ce353934423fccbb706fac12bcbe/5C8FBADB/t51.2885-15/e35/c180.0.720.720/s150x150/44911215_2330517193687720_8374829257339141152_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/2bba7b20d7219209d772b45bc3fbccca/5C8B60DD/t51.2885-15/e35/c180.0.720.720/s240x240/44911215_2330517193687720_8374829257339141152_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/108dc3a3b0ef99a15e963ec42cb09788/5CB258A3/t51.2885-15/e35/c180.0.720.720/s320x320/44911215_2330517193687720_8374829257339141152_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/2dc27388be4f7424be20066f8f535702/5C8E09E4/t51.2885-15/e35/c180.0.720.720/s480x480/44911215_2330517193687720_8374829257339141152_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/a1caf45e9d1251963d08b3e53c9724c7/5CAFB5EF/t51.2885-15/sh0.08/e35/c180.0.720.720/s640x640/44911215_2330517193687720_8374829257339141152_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a1caf45e9d1251963d08b3e53c9724c7/5CAFB5EF/t51.2885-15/sh0.08/e35/c180.0.720.720/s640x640/44911215_2330517193687720_8374829257339141152_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/3f124f0c2075b9ab01d851a3a446a01a/5C73604F/t51.2885-15/e35/44911215_2330517193687720_8374829257339141152_n.jpg,,,,,false,,,,,,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/3f3337fc47d034823329b6398814c0ad/5C788827/t51.2885-15/e35/44501589_136255680691668_2934200017910703109_n.jpg,16,16,"Jean Michel Basquiat. ♥️ Não curto muito arte urbana mas esse cara não tem como passar despercebido. Além de obras geniais, em sua curta passagem (morreu aos 27 anos), ele se envolveu também com música e poesia. Pra quem não o conhece, fica a dica do filme ""Basquiat - traços de uma vida"", ou melhor ainda, ele está no #ccbbrj. Vale a fila!

#JeanMichelBasquiat #AVidaEMuitoCurtaPraNaoMorarNoRio",3,1916258854238512382,false,"{""street_address"": ""Rua Primeiro de Mar\u00e7o, 66 - Centro"", ""zip_code"": ""20010-000"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,7366863,CCBB Rio de Janeiro,ccbb-rio-de-janeiro,184275306,BqX60ZwlWT-,AVidaEMuitoCurtaPraNaoMorarNoRio,JeanMichelBasquiat,ccbbrj,,,,,,,,,,,,,,,,,,,,,,,1542655878,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/fe207ab407faf84c13d0768f2448cc03/5CB00F7F/t51.2885-15/e35/c0.135.1080.1080/s150x150/44501589_136255680691668_2934200017910703109_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/8b2c79abc6d1fcba4830145bac1140ec/5C7E4A35/t51.2885-15/e35/c0.135.1080.1080/s240x240/44501589_136255680691668_2934200017910703109_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/239a69e7290790954b85b21e42f3cfe6/5C79688F/t51.2885-15/e35/c0.135.1080.1080/s320x320/44501589_136255680691668_2934200017910703109_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/4cad494fb95e6fe0a42f609cb694822d/5CAF96D5/t51.2885-15/e35/c0.135.1080.1080/s480x480/44501589_136255680691668_2934200017910703109_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/a8b60be60be5c485572f7afb132b0d6b/5C7A4F64/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44501589_136255680691668_2934200017910703109_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a8b60be60be5c485572f7afb132b0d6b/5C7A4F64/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44501589_136255680691668_2934200017910703109_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/3f3337fc47d034823329b6398814c0ad/5C788827/t51.2885-15/e35/44501589_136255680691668_2934200017910703109_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/6853879ee353ae35cdb87b490aace95c/5C8B0D7B/t51.2885-15/e35/46195665_703694066683153_4447450214120262899_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e4b4a862b036fa72c7826487506ae3bc/5C6EEC7A/t51.2885-15/e35/44871194_283124432330657_4495713595207113438_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ede669cac4a0c42a8621d6c6fee52de4/5CB09503/t51.2885-15/e35/44556277_347745475773348_8051789792645182461_n.jpg,,false,,,,,,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/fce22d476080425fe3a481b15d51d3cd/5C6E0E31/t51.2885-15/e35/43816509_317958868800630_5011072247649328616_n.jpg,14,14,".
.
.
#ccbbrj #culturarj 
#arteecultura #centrorj 
#fotosdecelular 
#pretoebranco #noiretblanc 
#blackandwhite #errejota",1,1916244257507079821,false,"{""street_address"": ""Rua Primeiro de Mar\u00e7o, 66 - Centro"", ""zip_code"": ""20010-000"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,7366863,CCBB Rio de Janeiro,ccbb-rio-de-janeiro,9184080636,BqX3f_fl3aN,blackandwhite,fotosdecelular,errejota,culturarj,noiretblanc,arteecultura,pretoebranco,centrorj,ccbbrj,,,,,,,,,,,,,,,,,1542654138,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/222623716a60461f2056528385de4183/5C6AA069/t51.2885-15/e35/c0.135.1080.1080/s150x150/43816509_317958868800630_5011072247649328616_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/14dae9cae5d20dc8e6bdc59902a4a732/5C73FD23/t51.2885-15/e35/c0.135.1080.1080/s240x240/43816509_317958868800630_5011072247649328616_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/bc471729be23ebff323172a541d4b367/5C8E3899/t51.2885-15/e35/c0.135.1080.1080/s320x320/43816509_317958868800630_5011072247649328616_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/27576117ca9e1915141357da004cb5a9/5C7092C3/t51.2885-15/e35/c0.135.1080.1080/s480x480/43816509_317958868800630_5011072247649328616_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/dab0b8cbb1c5a638ae2ae5ffcdc87c9e/5C6AA772/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43816509_317958868800630_5011072247649328616_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/dab0b8cbb1c5a638ae2ae5ffcdc87c9e/5C6AA772/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43816509_317958868800630_5011072247649328616_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/fce22d476080425fe3a481b15d51d3cd/5C6E0E31/t51.2885-15/e35/43816509_317958868800630_5011072247649328616_n.jpg,,,,,false,,,,,,,,,,,,
600,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/d1a24b76665dac9a7931440a8c130d57/5BF5AAFE/t51.2885-15/e35/44358846_260877291289077_1553152765391407378_n.jpg,39,39,Uma espiadinha de um estudo de sombras rápido. ✍️,4,1916236497558049575,true,,,,,,211659505,BqX1vEelhMn,,,,,,,,,,,,,,,,,,,,,,,,,,1542653428,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/55bfd90719794561286205972a97f706/5BF588CA/t51.2885-15/e35/c0.60.480.480a/s150x150/44358846_260877291289077_1553152765391407378_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/a41434df3abd2bac228b407db7ff9790/5BF56300/t51.2885-15/e35/c0.60.480.480a/s240x240/44358846_260877291289077_1553152765391407378_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/2ccbce9eb9eba5569c49e855c8ff9401/5BF5E97A/t51.2885-15/e35/c0.60.480.480a/s320x320/44358846_260877291289077_1553152765391407378_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/ab9a402831bd43edca018a2adce12295/5BF5C0D1/t51.2885-15/e35/c0.60.480.480a/44358846_260877291289077_1553152765391407378_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/ab9a402831bd43edca018a2adce12295/5BF5C0D1/t51.2885-15/e35/c0.60.480.480a/44358846_260877291289077_1553152765391407378_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ab9a402831bd43edca018a2adce12295/5BF5C0D1/t51.2885-15/e35/c0.60.480.480a/44358846_260877291289077_1553152765391407378_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/8b1013dee8eb2ddd34750316dc923353/5BF5B063/t50.2886-16/46414592_1973055759659683_3821804630333980672_n.mp4,,,,,false,,,,,,,0,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/d84c2af4acbdb0cad2fb38915a561526/5CB1E18B/t51.2885-15/e35/44417934_194544361479129_7889161568377675207_n.jpg,1,1,"#basquiatnoccbb 
#CCBBRJ
#ArtenoRio
#orioemmeusolhos",0,1916205139195220468,false,"{""street_address"": ""Rua Primeiro de Mar\u00e7o, 66 - Centro"", ""zip_code"": ""20010-000"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,7366863,CCBB Rio de Janeiro,ccbb-rio-de-janeiro,526810895,BqXumvuglH0,ArtenoRio,basquiatnoccbb,CCBBRJ,orioemmeusolhos,,,,,,,,,,,,,,,,,,,,,,1542649474,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/555b0fea255ee65ffa339c56880ef317/5C769BC9/t51.2885-15/e35/s150x150/44417934_194544361479129_7889161568377675207_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/95239d4e35c42c58de7455f69e059032/5C7FAD83/t51.2885-15/e35/s240x240/44417934_194544361479129_7889161568377675207_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/ef8c61d5d2924721b6dbf745ebeabf52/5C6BB639/t51.2885-15/e35/s320x320/44417934_194544361479129_7889161568377675207_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/64074f539f02a247fb3d4016d89a058b/5C6A4763/t51.2885-15/e35/s480x480/44417934_194544361479129_7889161568377675207_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/4834fdc54fae9fe39a1040a16179222b/5C72D86E/t51.2885-15/sh0.08/e35/s640x640/44417934_194544361479129_7889161568377675207_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/4834fdc54fae9fe39a1040a16179222b/5C72D86E/t51.2885-15/sh0.08/e35/s640x640/44417934_194544361479129_7889161568377675207_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/d84c2af4acbdb0cad2fb38915a561526/5CB1E18B/t51.2885-15/e35/44417934_194544361479129_7889161568377675207_n.jpg,,,,,false,,,,,,,,,,,,
