dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location/address_json,location/has_public_page,location/id,location/name,location/slug,owner/id,shortcode,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,comments_disabled,location,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,tags/25,tags/26,tags/27,tags/28,tags/29,urls/1,urls/2,urls/3,urls/4,urls/5,urls/6,urls/7,urls/8,urls/9,video_view_count
720,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/a77e2c3ee62f0be12acf8553c3623541/5CAD3317/t51.2885-15/e35/44738831_2275577502662217_6057359465039541120_n.jpg,11,11,Vai curtir o feriado no Rio de Janeiro? Que tal começar no melhor estilo aqui no #masseriniosteria? #ipanemabeach #praiadeipanema #gastronomia #food #foodlover,0,1916304456096409177,false,"{""street_address"": ""Av. Vieira Souto, 320"", ""zip_code"": ""22420-000"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,507254402978380,Masserini Osteria,masserini-osteria,1971041331,BqYFL_zH-ZZ,food,ipanemabeach,gastronomia,foodlover,praiadeipanema,?,,1542661314,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/f6c32f9f12ca817b05018de749978ade/5C8B7583/t51.2885-15/e35/c180.0.720.720/s150x150/44738831_2275577502662217_6057359465039541120_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/1266f3f01cbd2b1f3c2745fde2492dd5/5C72DF85/t51.2885-15/e35/c180.0.720.720/s240x240/44738831_2275577502662217_6057359465039541120_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/467d1131021e4628d3df13cbfe623a93/5C7DFBFB/t51.2885-15/e35/c180.0.720.720/s320x320/44738831_2275577502662217_6057359465039541120_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/7ad3f7a8cdfdf34b74e69bd27bacbec5/5CB22FBC/t51.2885-15/e35/c180.0.720.720/s480x480/44738831_2275577502662217_6057359465039541120_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/cafded890f9ecd851b91755f1757013b/5C8F56B7/t51.2885-15/sh0.08/e35/c180.0.720.720/s640x640/44738831_2275577502662217_6057359465039541120_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/cafded890f9ecd851b91755f1757013b/5C8F56B7/t51.2885-15/sh0.08/e35/c180.0.720.720/s640x640/44738831_2275577502662217_6057359465039541120_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a77e2c3ee62f0be12acf8553c3623541/5CAD3317/t51.2885-15/e35/44738831_2275577502662217_6057359465039541120_n.jpg,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
906,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/ed5a4f6bfeb59ae5a1ac2968fc4b9be8/5C786166/t51.2885-15/e35/44672751_361904081037553_8449000751923819099_n.jpg,35,35,Domingo perfeito! #ipanema #ipanemabeach #beach #goodvibes,0,1916294476511585891,false,"{""street_address"": ""Avenida Vieira Souto"", ""zip_code"": ""RJ.22420.000"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,212923345,Praia de Ipanema - Ipanema Beach,praia-de-ipanema-ipanema-beach,9612110,BqYC6xlhCZj,ipanemabeach,goodvibes,beach,ipanema,,,,1542660124,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/c7020697c0e22a75440455339b6b0ccf/5CADE5C5/t51.2885-15/e35/c87.0.906.906a/s150x150/44672751_361904081037553_8449000751923819099_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/7cf42ccad7b64c4200653e208e4b9816/5C8CB28F/t51.2885-15/e35/c87.0.906.906a/s240x240/44672751_361904081037553_8449000751923819099_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/3d9fe946f9ec8ccb9c7862b9b5757626/5C7B6C35/t51.2885-15/e35/c87.0.906.906a/s320x320/44672751_361904081037553_8449000751923819099_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/d7d7552d608536500b5f05b19ff7bbc0/5C6CDE6F/t51.2885-15/e35/c87.0.906.906a/s480x480/44672751_361904081037553_8449000751923819099_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/64ed873f1124b67b2e0939ba74383215/5CB23BCF/t51.2885-15/sh0.08/e35/c87.0.906.906a/s640x640/44672751_361904081037553_8449000751923819099_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/64ed873f1124b67b2e0939ba74383215/5CB23BCF/t51.2885-15/sh0.08/e35/c87.0.906.906a/s640x640/44672751_361904081037553_8449000751923819099_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ed5a4f6bfeb59ae5a1ac2968fc4b9be8/5C786166/t51.2885-15/e35/44672751_361904081037553_8449000751923819099_n.jpg,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
1079,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/0bf0841487822d945741d6b9d4c9bda3/5C8DCB6D/t51.2885-15/e35/44698466_180274676253565_7330211120268393536_n.jpg,60,60,"Happiness is only real when shared. 
Friends & world 🇧🇷🌍 .
.
.
#riodejaneiro #rio #errejota #ipanema #ipanemabeach #brasil #trip #travel #travelphotography #friends #wunderlust",0,1916294035809451471,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213088533,"Rio de Janeiro, Rio de Janeiro",rio-de-janeiro-rio-de-janeiro,340552854,BqYC0XJnz3P,riodejaneiro,brasil,ipanema,ipanemabeach,wunderlust,errejota,rio,1542660072,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/2ebfafb9c1706aca7541c0b29750fd83/5C81A6EA/t51.2885-15/e35/c0.0.1079.1079/s150x150/44698466_180274676253565_7330211120268393536_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/5dc6094845888d7b72afaeb3d977b7e7/5C7069A0/t51.2885-15/e35/c0.0.1079.1079/s240x240/44698466_180274676253565_7330211120268393536_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/1c176848c5025e9d7e2c30abff1c21e7/5C7F3A1A/t51.2885-15/e35/c0.0.1079.1079/s320x320/44698466_180274676253565_7330211120268393536_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/9f1e09f03a283767e4a59622a31cfd75/5C73FE40/t51.2885-15/e35/c0.0.1079.1079/s480x480/44698466_180274676253565_7330211120268393536_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/2278e89ee1de08d2fb8cbe425e6e37bd/5C7294E0/t51.2885-15/sh0.08/e35/c0.0.1079.1079/s640x640/44698466_180274676253565_7330211120268393536_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2278e89ee1de08d2fb8cbe425e6e37bd/5C7294E0/t51.2885-15/sh0.08/e35/c0.0.1079.1079/s640x640/44698466_180274676253565_7330211120268393536_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/0bf0841487822d945741d6b9d4c9bda3/5C8DCB6D/t51.2885-15/e35/44698466_180274676253565_7330211120268393536_n.jpg,travelphotography,friends,trip,travel,,,,,,false,,,,,,,,,,,,,,,,https://instagram.fplu4-1.fna.fbcdn.net/vp/233a088482225e86ba1bd9a3f7996d03/5C7E522A/t51.2885-15/e35/44355568_1814795908648122_8750137026991739339_n.jpg,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/fffcd08d2800fe37fedff66e21175fd6/5C76F218/t51.2885-15/e35/45469863_762121674180600_2124086325522109486_n.jpg,13,13,"Um céu, um sol e um mar…☀🌊
.
📍Praia do Arpoador. Ao fundo, Morro Dois Irmãos, famoso por suas trilhas que começam na comunidade Vidigal.
📸 @dailycariocando .
.
.
.
#arpoador #arpoadorbeach #praiadoarpoador #riodejaneiro #rio #errejota #errejota021 #morrodoisirmaos #rj #rj40graus #021 #021rio #photooftheday #ipanema #ipanemabeach",2,1916282532653769013,false,"{""street_address"": ""Praia do Arpoador - Avenida Francisco Bhering, s/n - Ipanema"", ""zip_code"": ""22010-110"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,1884247695195967,Pedra do Arpoador - Praia de Ipanema,pedra-do-arpoador-praia-de-ipanema,8663832363,BqYAM-AHSE1,riodejaneiro,ipanema,errejota021,rj40graus,arpoadorbeach,021rio,errejota,1542658701,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/44cbbc47e7aefce6ac97126c9fcf7d29/5C78C95A/t51.2885-15/e35/s150x150/45469863_762121674180600_2124086325522109486_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/f64913ce6456d5b0b99b838271ea0584/5C72D610/t51.2885-15/e35/s240x240/45469863_762121674180600_2124086325522109486_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/af0d46afcef899e8283a99f2bd76bd48/5C6BA1AA/t51.2885-15/e35/s320x320/45469863_762121674180600_2124086325522109486_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/482b5ecfa26ac901776454a0c89b2e30/5C70A9F0/t51.2885-15/e35/s480x480/45469863_762121674180600_2124086325522109486_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/2fe2409bc49faa3e373257c75023d46e/5CB23CFD/t51.2885-15/sh0.08/e35/s640x640/45469863_762121674180600_2124086325522109486_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2fe2409bc49faa3e373257c75023d46e/5CB23CFD/t51.2885-15/sh0.08/e35/s640x640/45469863_762121674180600_2124086325522109486_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/fffcd08d2800fe37fedff66e21175fd6/5C76F218/t51.2885-15/e35/45469863_762121674180600_2124086325522109486_n.jpg,praiadoarpoador,rio,arpoador,021,morrodoisirmaos,ipanemabeach,rj,photooftheday,,false,,,,,,,,,,,,,,,,,,,,,,,,,
801,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/1dcc9fe745e85e181df17fadacab5e67/5CB1DBA4/t51.2885-15/e35/43447811_480024789173222_7021109453535501355_n.jpg,106,106,"IPANEMA - RIO
.
#ipanemabeachhostel - the best located hostel in Rio.",2,1916280969805764988,false,"{""street_address"": ""Avenida Vieira Souto"", ""zip_code"": ""RJ.22420.000"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,212923345,Praia de Ipanema - Ipanema Beach,praia-de-ipanema-ipanema-beach,3686617086,BqX_2OfHRl8,ipanemabeachhostel,,,,,,,1542658514,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/74679bd774f6654dd96bab7c918e2d6f/5C6EF912/t51.2885-15/e35/c0.79.631.631/s150x150/43447811_480024789173222_7021109453535501355_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/53092a22c282da2b6e96120c21f30c61/5CAF9B58/t51.2885-15/e35/c0.79.631.631/s240x240/43447811_480024789173222_7021109453535501355_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/f3bcfef9a8ec584f07f6e61dbd020af3/5C7328E2/t51.2885-15/e35/c0.79.631.631/s320x320/43447811_480024789173222_7021109453535501355_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/e64a3ebeda07eec50e6d2d34043fb9ef/5C6A80B8/t51.2885-15/e35/c0.79.631.631/s480x480/43447811_480024789173222_7021109453535501355_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/b4f9d30d3cb37b29f184231f6f6295c8/5C74508D/t51.2885-15/e35/c0.79.631.631/43447811_480024789173222_7021109453535501355_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b4f9d30d3cb37b29f184231f6f6295c8/5C74508D/t51.2885-15/e35/c0.79.631.631/43447811_480024789173222_7021109453535501355_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/1dcc9fe745e85e181df17fadacab5e67/5CB1DBA4/t51.2885-15/e35/43447811_480024789173222_7021109453535501355_n.jpg,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/df1589e8b4b6d4ebd5314ba093ee2649/5C7E5A73/t51.2885-15/e35/43914768_337332300394608_1927068844952198912_n.jpg,56,56,"da gema!
.
.
.
.
.
.
#riodejaneiro #rj #riba #summersensa #zonasul",6,1916280373105878321,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,1590015394625734,Riba - Praia Do Leblon,riba-praia-do-leblon,144392618,BqX_tixB2Ux,riba,riodejaneiro,summersensa,rj,zonasul,,,1542658443,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/7f279119ed31455c26ece63de867b3b9/5C73EFF5/t51.2885-15/e35/c0.120.960.960/s150x150/43914768_337332300394608_1927068844952198912_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/a77e5c75c64209ba3810783347761792/5C72D8BF/t51.2885-15/e35/c0.120.960.960/s240x240/43914768_337332300394608_1927068844952198912_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/59fa0de62917c103aef7cca9113a95da/5C8F5B05/t51.2885-15/e35/c0.120.960.960/s320x320/43914768_337332300394608_1927068844952198912_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/e1abaf6cbb987b9e2c58c3aab7f7e113/5C75735F/t51.2885-15/e35/c0.120.960.960/s480x480/43914768_337332300394608_1927068844952198912_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/5c127d5a357e70831f883ff03c7c03e4/5C7B94FF/t51.2885-15/sh0.08/e35/c0.120.960.960/s640x640/43914768_337332300394608_1927068844952198912_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/5c127d5a357e70831f883ff03c7c03e4/5C7B94FF/t51.2885-15/sh0.08/e35/c0.120.960.960/s640x640/43914768_337332300394608_1927068844952198912_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/df1589e8b4b6d4ebd5314ba093ee2649/5C7E5A73/t51.2885-15/e35/43914768_337332300394608_1927068844952198912_n.jpg,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
1184,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/98597a0e7f333e6bfc9bf2085a312187/5C8D0E69/t51.2885-15/e35/44824096_1254246904729611_1754371699540458537_n.jpg,76,76,"Uma boa noite para todos !! 😚😗😄
.
.
.
#instagay  #boys  #cariocadagema #rj #riodejaneiro #40graus #sol #praia #ipanemabeach #instafollow #like4like #followme #tagforlike #blessed #instagood #love #follow4follow #instaphoto #beautiful #instapics #segueoplano #chuvadeseguidores #chuvadelikes #up #likelike #liked #fofo #cute #nice 🐈",1,1916280223864084552,false,,,,,,4266686421,BqX_rXxhlhI,beautiful,cute,liked,love,chuvadelikes,sol,segueoplano,1542658425,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/7612e685251eaf8ef49689ce8aaa7926/5C8B7579/t51.2885-15/e35/c0.52.1080.1080/s150x150/44824096_1254246904729611_1754371699540458537_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/b5e5b0f499c3932634a2ead5e583a296/5C730C7F/t51.2885-15/e35/c0.52.1080.1080/s240x240/44824096_1254246904729611_1754371699540458537_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/1416ac627530da16bb448af9870bedc2/5C820901/t51.2885-15/e35/c0.52.1080.1080/s320x320/44824096_1254246904729611_1754371699540458537_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/df718b02c475681db00fba76da0a026a/5C8D4446/t51.2885-15/e35/c0.52.1080.1080/s480x480/44824096_1254246904729611_1754371699540458537_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/ac069a9e43dca653d254e35d794cd3fc/5C708E3E/t51.2885-15/sh0.08/e35/c0.52.1080.1080/s640x640/44824096_1254246904729611_1754371699540458537_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ac069a9e43dca653d254e35d794cd3fc/5C708E3E/t51.2885-15/sh0.08/e35/c0.52.1080.1080/s640x640/44824096_1254246904729611_1754371699540458537_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/98597a0e7f333e6bfc9bf2085a312187/5C8D0E69/t51.2885-15/e35/44824096_1254246904729611_1754371699540458537_n.jpg,follow4follow,likelike,tagforlike,instagay,instafollow,instapics,fofo,cariocadagema,followme,false,,rj,nice,riodejaneiro,ipanemabeach,blessed,praia,boys,instaphoto,40graus,chuvadeseguidores,up,instagood,like4like,,,,,,,,,,,
750,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/51a290c5228f2f0b1f6e1ba34ecb9e23/5C73B3C0/t51.2885-15/e35/45717164_745830599083762_4780737713733538929_n.jpg,65,65,"Paparazzi 📸
.
.
#praia #praieiro #praiano #nego #careca #ipanema #ipanemabeach #riodejaneiro #errejota #rj #021 #vemverao #porainorio #rio40graus #preto #smile #selfie #praiadeipanema #zonasulrj 😎☀️",7,1916275715146361245,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": """", ""region_name"": """", ""country_code"": """", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,213263591,"Ipanema, Rio De Janeiro, Brazil",ipanema-rio-de-janeiro-brazil,422586562,BqX-pwtAamd,riodejaneiro,vemverao,selfie,ipanema,ipanemabeach,zonasulrj,porainorio,1542657888,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/0d8feb6df10d2587988ad9c7655c85ef/5C72D682/t51.2885-15/e35/s150x150/45717164_745830599083762_4780737713733538929_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/33c4f8c2ad37d68ea29299e55e78423a/5C828BC8/t51.2885-15/e35/s240x240/45717164_745830599083762_4780737713733538929_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/73ede8441fbe5a3999d0cad80a990314/5C8EF072/t51.2885-15/e35/s320x320/45717164_745830599083762_4780737713733538929_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/779bff3a421effac7da6a2efa8ee04f9/5C760828/t51.2885-15/e35/s480x480/45717164_745830599083762_4780737713733538929_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/9f1cd1ba4f714e502b486bcb782b9d5b/5C6AB625/t51.2885-15/sh0.08/e35/s640x640/45717164_745830599083762_4780737713733538929_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/9f1cd1ba4f714e502b486bcb782b9d5b/5C6AB625/t51.2885-15/sh0.08/e35/s640x640/45717164_745830599083762_4780737713733538929_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/51a290c5228f2f0b1f6e1ba34ecb9e23/5C73B3C0/t51.2885-15/e35/45717164_745830599083762_4780737713733538929_n.jpg,praiadeipanema,errejota,praia,careca,praieiro,021,nego,smile,praiano,false,,rio40graus,preto,rj,,,,,,,,,,,,,,,,,,,,,
1248,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/7e2ac457b21d7a6da75d9c232412ae9d/5C770F8C/t51.2885-15/e35/44580378_304641876808314_5017840372950307165_n.jpg,3120,3120,"Do you like vintage movies? 🎥 I love them! 😍 And sometimes I wanna recreate it with my pictures. I get so inspired by the old movies with their special atmosphere and effect of using a film. Let me know your opinion! 🌹 wearing @giosibeachwear #giosibeachwear #vintagemovies #ipanema #ipanemabeach #brasil #sponsored

Ph: @prozali",22,1916273004225435730,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": """", ""region_name"": """", ""country_code"": """", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,213263591,"Ipanema, Rio De Janeiro, Brazil",ipanema-rio-de-janeiro-brazil,262263827,BqX-CT9hxhS,brasil,ipanema,ipanemabeach,vintagemovies,giosibeachwear,sponsored,,1542657565,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/a65ae916e63da3ec519dec6c0dad625b/5C8E2870/t51.2885-15/e35/c0.84.1080.1080/s150x150/44580378_304641876808314_5017840372950307165_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/e0b9b49ca00eed71e8a2b99acf6c94de/5C6C6B3A/t51.2885-15/e35/c0.84.1080.1080/s240x240/44580378_304641876808314_5017840372950307165_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/695fe18ef88c74d787b4710492856468/5C7A8C80/t51.2885-15/e35/c0.84.1080.1080/s320x320/44580378_304641876808314_5017840372950307165_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/a8aa4346294bb36540eedf1d87b148e3/5C6AA4DA/t51.2885-15/e35/c0.84.1080.1080/s480x480/44580378_304641876808314_5017840372950307165_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/a355e8e9af2bdf777083817663ed1ac8/5C6CB518/t51.2885-15/sh0.08/e35/c0.84.1080.1080/s640x640/44580378_304641876808314_5017840372950307165_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a355e8e9af2bdf777083817663ed1ac8/5C6CB518/t51.2885-15/sh0.08/e35/c0.84.1080.1080/s640x640/44580378_304641876808314_5017840372950307165_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7e2ac457b21d7a6da75d9c232412ae9d/5C770F8C/t51.2885-15/e35/44580378_304641876808314_5017840372950307165_n.jpg,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
1281,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/20df11d2358aac9c5a5d3065e101f55a/5C79C6D7/t51.2885-15/e35/42634333_310714289653658_531709651507792151_n.jpg,81,81,"My Bro ✌️
.
.
.
.
.
.
.
.
#boys #Rj #Praia#Sol #ipanemabeach #brasil 
#summer#goodvibes #instalike #likeforlikes #instaboy",3,1916272348019046549,false,"{""street_address"": ""Avenida Vieira Souto"", ""zip_code"": ""RJ.22420.000"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,212923345,Praia de Ipanema - Ipanema Beach,praia-de-ipanema-ipanema-beach,355539843,BqX94w0lDiV,summer,likeforlikes,brasil,instalike,ipanemabeach,Sol,Praia,1542657486,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/c9996a4b6486c17e1ee4568b6d6727e9/5C7E61FC/t51.2885-15/e35/c0.89.960.960/s150x150/42634333_310714289653658_531709651507792151_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/4a1babcd2c9d484d18ebdbd3b485580f/5C77A349/t51.2885-15/e35/c0.89.960.960/s240x240/42634333_310714289653658_531709651507792151_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/b7bc367f3babb8fe88d551da2ffcb618/5CB241F1/t51.2885-15/e35/c0.89.960.960/s320x320/42634333_310714289653658_531709651507792151_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/7bb08511319161f6a1be56d3e92c6e93/5C7D5BAD/t51.2885-15/e35/c0.89.960.960/s480x480/42634333_310714289653658_531709651507792151_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/a871c7b1232a307497f5aaa883855094/5C71665D/t51.2885-15/sh0.08/e35/c0.89.960.960/s640x640/42634333_310714289653658_531709651507792151_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a871c7b1232a307497f5aaa883855094/5C71665D/t51.2885-15/sh0.08/e35/c0.89.960.960/s640x640/42634333_310714289653658_531709651507792151_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/20df11d2358aac9c5a5d3065e101f55a/5C79C6D7/t51.2885-15/e35/42634333_310714289653658_531709651507792151_n.jpg,boys,goodvibes,Rj,instaboy,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
