dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location,owner/id,shortcode,tags/0,tags/1,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,location/address_json,location/has_public_page,location/id,location/name,location/slug,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,video_view_count,comments_disabled,tags/20,tags/21,tags/22,tags/23,tags/24,tags/25,tags/26,tags/27,tags/28,tags/29,urls/1,urls/2,urls/3,urls/4,urls/5,urls/6
640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/b69bb2904d381be901fa64890533b39d/5BF55C8F/t51.2885-15/e35/44721696_1889740267800168_2712464576021174427_n.jpg,71,71,"So desarme monstro! 🚼Novo seguidor? Ganhe um bonus de ate R$200 para apostar

1⃣ - Clique aqui > http://bit.ly/MeuBonusPalpites

2⃣ - Crie sua conta com dados verdadeiros

3⃣ - Faça o depósito mínimo de R$40

4⃣ - Ganhe um bônus de 100% do seu depósito

Começe com um bônus de até R$200, clique no link e peça o seu Bônus de boas-vindas (site 100% testado)

visite nosso site: www.PalpitesdaRodada.com

Siga nos no Facebook e Instagram para apostas ao vivo!

http://bit.ly/FacePalpitesdaRodada

http://bit.ly/InstaPalpitesdaRodada ❗Dica: Se a odd estiver baixa, faça a sua aposta ao vivo ❓Dúvidas sobre aposta ou quer aprender a apostar, clique no link e entre no nosso grupo de dúvidas > http://bit.ly/PalpitesdaRodada

Deixe o seu like e comente para receber dicas no momento em que postamos.

#palpitesdarodada #boraapostar #desafiode1k #apostaesportiva #apostafutebol #apostador #traderesportivo #punter #palpitesdefutebol #tipster #acumulada #palmeiras #flamengo #gremio #saopaulo #atleticomineiro #cruzeiro #atleticoparanaense #santos #bahia #fluminense #botafogo #corinthians #vasco #cbf #brasileirão

@cbf_futebol @saopaulofc @corinthians @palmeiras @santosfc @gremio @scinternacional @flamengo @botafogo @vascodagama @fluminensefc @fortalezaec @cruzeiro @atletico @ecbahia @sportrecife @chapecoensereal @cearasc",1,1916257468917456736,true,,8429795501,BqX6gPlA59g,traderesportivo,cbf,1542655761,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/bf71156f1626dec6bef8ca4e94d4ef72/5BF586B0/t51.2885-15/e35/s150x150/44721696_1889740267800168_2712464576021174427_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/94da8acdafdac8452a53fc398dd09b8e/5BF5C176/t51.2885-15/e35/s240x240/44721696_1889740267800168_2712464576021174427_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/6b2dbe4bb61b2673a5e92c5dd97101c2/5BF5DF08/t51.2885-15/e35/s320x320/44721696_1889740267800168_2712464576021174427_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/6ce7926097e47930f9d27756ab6a4fa0/5BF5658F/t51.2885-15/e35/s480x480/44721696_1889740267800168_2712464576021174427_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/b69bb2904d381be901fa64890533b39d/5BF55C8F/t51.2885-15/e35/44721696_1889740267800168_2712464576021174427_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b69bb2904d381be901fa64890533b39d/5BF55C8F/t51.2885-15/e35/44721696_1889740267800168_2712464576021174427_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/38c69f096f4354de19443f66421c6663/5BF58A64/t50.2886-16/46334553_545846589175178_4419532458664394752_n.mp4,,,,,,desafiode1k,palpitesdefutebol,apostafutebol,cruzeiro,flamengo,tipster,atleticomineiro,santos,palpitesdarodada,palmeiras,gremio,punter,corinthians,vasco,apostador,atleticoparanaense,botafogo,apostaesportiva,0,false,acumulada,brasileirão,boraapostar,saopaulo,fluminense,bahia,,,,,,,,,,
800,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/47f13b671883e4697644da1ee460e22c/5C83C25A/t51.2885-15/e35/45604564_996980877171183_675498558697917096_n.jpg,12,12,O jogador que pode dar a classificação da Holanda para o Final-Four na #NationsLeague ! Dimitri Payet.,1,1916257525114449517,false,,9145069795,BqX6hD6na5t,NationsLeague,,1542655719,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/3ce771dc916a79648bb3f13a706b35dc/5C77840C/t51.2885-15/e35/c0.72.580.580/s150x150/45604564_996980877171183_675498558697917096_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/d8140a677788f4db0c1a725ce3366530/5C79DCB9/t51.2885-15/e35/c0.72.580.580/s240x240/45604564_996980877171183_675498558697917096_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/d743df1dbbcbd9576e7c8b481a29304c/5C6D2C01/t51.2885-15/e35/c0.72.580.580/s320x320/45604564_996980877171183_675498558697917096_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/e2315d0daf8a49d4999f5a3e87bcd3b9/5C707F5D/t51.2885-15/e35/c0.72.580.580/s480x480/45604564_996980877171183_675498558697917096_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/097c1b554ae3379883d9825b18245b5f/5C7D3BE0/t51.2885-15/e35/c0.72.580.580/45604564_996980877171183_675498558697917096_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/097c1b554ae3379883d9825b18245b5f/5C7D3BE0/t51.2885-15/e35/c0.72.580.580/45604564_996980877171183_675498558697917096_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/47f13b671883e4697644da1ee460e22c/5C83C25A/t51.2885-15/e35/45604564_996980877171183_675498558697917096_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/78e52719d037c9ac901cb8a9cd34af6c/5C7A2271/t51.2885-15/e35/44917785_254143795265352_3703282399678730533_n.jpg,53,53,@geralceleste @mafiaazuloficial @mineirão @cruzeiro @socio5estrelas @geralceleste @pavilhãoazul  #geralceleste #pavilhãoazul #torcidacruzeiro #mafiaazul #mineirão  #Mineirão #esporte #emoção #chinaazul #cruzeirocampeao  #fechadocomocruzeiro  #geralceleste #máfiaazul #pavilhãoazul #cruzeirocabuloso #chinaazul #hexacruzeiro  #sócio5estrelas #cruzeiro #Mineirão #cruzeiro #mafiaazul #torcidacruzeiro #cruzeirocabulozo,0,1916257021704059333,false,,1165776391,BqX6ZvFBLnF,geralceleste,cruzeirocabulozo,1542655659,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/f41e106a2f796c44e94c70c49d9006c3/5CAF7E33/t51.2885-15/e35/s150x150/44917785_254143795265352_3703282399678730533_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/9ac24476f2e596d4b2eee6a0157a1740/5C6F2079/t51.2885-15/e35/s240x240/44917785_254143795265352_3703282399678730533_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/1765bad79246ef4b580ee6198dd20076/5C7874C3/t51.2885-15/e35/s320x320/44917785_254143795265352_3703282399678730533_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/9a8b59735c7042d5d173aec994d8eeee/5C781B99/t51.2885-15/e35/s480x480/44917785_254143795265352_3703282399678730533_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/10f8b867a426bb20cbb18284789bf548/5C82F794/t51.2885-15/sh0.08/e35/s640x640/44917785_254143795265352_3703282399678730533_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/10f8b867a426bb20cbb18284789bf548/5C82F794/t51.2885-15/sh0.08/e35/s640x640/44917785_254143795265352_3703282399678730533_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/78e52719d037c9ac901cb8a9cd34af6c/5C7A2271/t51.2885-15/e35/44917785_254143795265352_3703282399678730533_n.jpg,,,,,,emoção,mineirão,cruzeirocabuloso,torcidacruzeiro,esporte,hexacruzeiro,sócio5estrelas,pavilhãoazul,cruzeirocampeao,cruzeiro,chinaazul,máfiaazul,mafiaazul,fechadocomocruzeiro,Mineirão,,,,,false,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/66fdc858bf3f0277e3cf155e4db7a825/5C6DF3F6/t51.2885-15/e35/44308113_2240772052868854_6123632503928385036_n.jpg,20,20,"Carnaval num cruzeiro no Caribe!

7 noites 
Embarque em 03/03/2019
De Port Canaveral, Flórida 
Por apenas R$ 1381,10 por pessoa + taxas

Aproveite a promoção Black Friday até 27/11

Para mais informações entre em contato através do e-mail espacoviagens@hotmail.com",4,1916256694993961185,false,,8880564981,BqX6U-zlEDh,,,1542655620,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/5ff87e8e3746cb18bb4a30c2fa797598/5CAC0AC9/t51.2885-15/e35/s150x150/44308113_2240772052868854_6123632503928385036_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/5326054e6c2d9695e1e63b88156fb3e1/5C70CFCF/t51.2885-15/e35/s240x240/44308113_2240772052868854_6123632503928385036_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/f6d8217938ab7a80d9e4249f8385c8db/5C70B7B1/t51.2885-15/e35/s320x320/44308113_2240772052868854_6123632503928385036_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/f428c332c41b67a6fc3d4e1a1919b4ac/5CB274F6/t51.2885-15/e35/s480x480/44308113_2240772052868854_6123632503928385036_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/e5fe590b27b48385e5f8981891415ff8/5CAD4B4C/t51.2885-15/sh0.08/e35/s640x640/44308113_2240772052868854_6123632503928385036_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e5fe590b27b48385e5f8981891415ff8/5CAD4B4C/t51.2885-15/sh0.08/e35/s640x640/44308113_2240772052868854_6123632503928385036_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/66fdc858bf3f0277e3cf155e4db7a825/5C6DF3F6/t51.2885-15/e35/44308113_2240772052868854_6123632503928385036_n.jpg,"{""street_address"": """", ""zip_code"": ""32920"", ""city_name"": ""Cape Canaveral, Florida"", ""region_name"": """", ""country_code"": ""US"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,215730276,Port Canaveral,port-canaveral,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,https://instagram.fplu4-1.fna.fbcdn.net/vp/d6c84cc1f884ec6ade475d8800128867/5CB196F0/t51.2885-15/e35/45826503_316761602494186_4447778142478585962_n.jpg,,,,,
640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/fbed7edd5f389124ad7e807f14c72bbf/5C6FD672/t51.2885-15/e35/42332847_869864333404791_3023475354893937063_n.jpg,49,49,"Toque 2 vezes para o GOAT!! 🚼Novo seguidor? Ganhe um bonus de ate R$200 para apostar

1⃣ - Clique aqui > http://bit.ly/MeuBonusPalpites

2⃣ - Crie sua conta com dados verdadeiros

3⃣ - Faça o depósito mínimo de R$40

4⃣ - Ganhe um bônus de 100% do seu depósito

Começe com um bônus de até R$200, clique no link e peça o seu Bônus de boas-vindas (site 100% testado)

visite nosso site: www.PalpitesdaRodada.com

Siga nos no Facebook e Instagram para apostas ao vivo!

http://bit.ly/FacePalpitesdaRodada

http://bit.ly/InstaPalpitesdaRodada ❗Dica: Se a odd estiver baixa, faça a sua aposta ao vivo ❓Dúvidas sobre aposta ou quer aprender a apostar, clique no link e entre no nosso grupo de dúvidas > http://bit.ly/PalpitesdaRodada

Deixe o seu like e comente para receber dicas no momento em que postamos.

#palpitesdarodada #boraapostar #desafiode1k #apostaesportiva #apostafutebol #apostador #traderesportivo #punter #palpitesdefutebol #tipster #acumulada #palmeiras #flamengo #gremio #saopaulo #atleticomineiro #cruzeiro #atleticoparanaense #santos #bahia #fluminense #botafogo #corinthians #vasco #cbf #brasileirão

@cbf_futebol @saopaulofc @corinthians @palmeiras @santosfc @gremio @scinternacional @flamengo @botafogo @vascodagama @fluminensefc @fortalezaec @cruzeiro @atletico @ecbahia @sportrecife @chapecoensereal @cearasc",1,1916256590395120168,false,,8429795501,BqX6TdZAJoo,traderesportivo,cbf,1542655608,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/5d84edc93d821da4df21e61a01872b43/5C7C6A30/t51.2885-15/e35/s150x150/42332847_869864333404791_3023475354893937063_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/90fe8b1041bc1c9d68de24ca3ca0f30c/5C6B4F7A/t51.2885-15/e35/s240x240/42332847_869864333404791_3023475354893937063_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/6b7fa5ad4bd74e1c8fd326fd63f8d204/5C7E97C0/t51.2885-15/e35/s320x320/42332847_869864333404791_3023475354893937063_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/22ea15f554081b65b95c22feb6c92e03/5C8F7D9A/t51.2885-15/e35/s480x480/42332847_869864333404791_3023475354893937063_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/fbed7edd5f389124ad7e807f14c72bbf/5C6FD672/t51.2885-15/e35/42332847_869864333404791_3023475354893937063_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/fbed7edd5f389124ad7e807f14c72bbf/5C6FD672/t51.2885-15/e35/42332847_869864333404791_3023475354893937063_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/fbed7edd5f389124ad7e807f14c72bbf/5C6FD672/t51.2885-15/e35/42332847_869864333404791_3023475354893937063_n.jpg,,,,,,desafiode1k,palpitesdefutebol,apostafutebol,cruzeiro,flamengo,tipster,atleticomineiro,santos,palpitesdarodada,palmeiras,gremio,punter,corinthians,vasco,apostador,atleticoparanaense,botafogo,apostaesportiva,,false,acumulada,brasileirão,boraapostar,saopaulo,fluminense,bahia,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/66a7468dd5235d179aababf06ef7759e/5C90661D/t51.2885-15/e35/44485541_2297745023632379_4352645686422025767_n.jpg,35,35,@geralceleste @mafiaazuloficial @mineirão @cruzeiro @socio5estrelas @geralceleste @pavilhãoazul  #geralceleste #pavilhãoazul #torcidacruzeiro #mafiaazul #mineirão  #Mineirão #esporte #emoção #chinaazul #cruzeirocampeao  #fechadocomocruzeiro  #geralceleste #máfiaazul #pavilhãoazul #cruzeirocabuloso #chinaazul #hexacruzeiro  #sócio5estrelas #cruzeiro #Mineirão #cruzeiro #mafiaazul #torcidacruzeiro #cruzeirocabulozo  #dago10 #11dagoberto,0,1916256049548418027,false,,1165776391,BqX6LlsBtvr,11dagoberto,geralceleste,1542655543,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/28ee786064028cc29313482efb978b23/5C7F1422/t51.2885-15/e35/s150x150/44485541_2297745023632379_4352645686422025767_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/99b67c3348200c9933637c37b608dd35/5C6A5624/t51.2885-15/e35/s240x240/44485541_2297745023632379_4352645686422025767_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/c106c4b53859652afe42928100908c4d/5C77175A/t51.2885-15/e35/s320x320/44485541_2297745023632379_4352645686422025767_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/b8d33022afb879a8ae46ee9eae25c4de/5CAC151D/t51.2885-15/e35/s480x480/44485541_2297745023632379_4352645686422025767_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/9e4349f43b30d355c2970a29d43d0890/5C829DA7/t51.2885-15/sh0.08/e35/s640x640/44485541_2297745023632379_4352645686422025767_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/9e4349f43b30d355c2970a29d43d0890/5C829DA7/t51.2885-15/sh0.08/e35/s640x640/44485541_2297745023632379_4352645686422025767_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/66a7468dd5235d179aababf06ef7759e/5C90661D/t51.2885-15/e35/44485541_2297745023632379_4352645686422025767_n.jpg,,,,,,cruzeirocabulozo,dago10,emoção,mineirão,cruzeirocabuloso,torcidacruzeiro,esporte,hexacruzeiro,sócio5estrelas,pavilhãoazul,cruzeirocampeao,cruzeiro,chinaazul,máfiaazul,mafiaazul,fechadocomocruzeiro,Mineirão,,,false,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/5d8c3086cd1359c9962350a938dc8a17/5C78ABA8/t51.2885-15/e35/45865751_301850467092142_7417643373298712576_n.jpg,15,15,"Um bebê de apenas 11 meses foi submetido a um transplante de coração no Hospital da Criança e Maternidade (HCM) de São José do Rio Preto (SP), na sexta-feira (16), segundo informações do portal G1. De acordo com o hospital, Miguel Augusto recebeu o órgão do filho do goleiro Elisson, ex-jogador do Cruzeiro. Lucca Guilherme, 6, morreu na quinta (15), em Betim, na região metropolitana, após ter traumatismo craniano grave depois de um acidente doméstico há uma semana. .
.
#sobabadoo #transplante #vida #coração #doaçao #lindogesto #elisson #goleiro #famosos #celebridades #seguidores #cruzeiro #betim #🙇🙇",0,1916254996452598405,false,,1265030236,BqX58Q6n-KF,celebridades,coração,1542655418,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/185c088ed1791248000a3fe8b582d7f6/5C824FEA/t51.2885-15/e35/s150x150/45865751_301850467092142_7417643373298712576_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/aee71ef92186f0232c88b2eab7457dc5/5C8101A0/t51.2885-15/e35/s240x240/45865751_301850467092142_7417643373298712576_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/dd9bcdb613f561ba7979ca5959c47bd1/5C7E8B1A/t51.2885-15/e35/s320x320/45865751_301850467092142_7417643373298712576_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/2b31b48658f0e06587f7ff597cccede7/5C762240/t51.2885-15/e35/s480x480/45865751_301850467092142_7417643373298712576_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/629f14786b649d19da3d22b8f72b964e/5C71C24D/t51.2885-15/sh0.08/e35/s640x640/45865751_301850467092142_7417643373298712576_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/629f14786b649d19da3d22b8f72b964e/5C71C24D/t51.2885-15/sh0.08/e35/s640x640/45865751_301850467092142_7417643373298712576_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/5d8c3086cd1359c9962350a938dc8a17/5C78ABA8/t51.2885-15/e35/45865751_301850467092142_7417643373298712576_n.jpg,,,,,,famosos,vida,doaçao,lindogesto,transplante,betim,cruzeiro,seguidores,elisson,sobabadoo,goleiro,,,,,,,,,false,,,,,,,,,,,https://instagram.fplu4-1.fna.fbcdn.net/vp/efa4e389260dc1403772b9ba413a83f8/5CAC75DC/t51.2885-15/e35/44906194_189295148678756_7032760393147613184_n.jpg,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/7aa722d0af6f9bf60c3d4561284425fa/5C6E1303/t51.2885-15/e35/43914886_2243516449012469_4806629972498806931_n.jpg,89,89,"Eai nação, qual o melhor?🤔
.
ELENCO 2013/14:
🏆Campeão Brasileiro (2x)
🏆Campeão Mineiro
.
ELENCO 2017/18
🏆Campeão da Copa do Brasil (2x)
🏆Campeão Mineiro
.
O mais importante é que os dois elencos fizeram história💙
#cruzeiro #cruzeiraosempre #cruzeirãocabuloso #maiordeminas #timedopovo #chupafrangas #6x1eterno #vamoscruzeiro #issoécruzeiro #cruzeiromeuamor #cruzeiroesporteclube",13,1916254144748138355,false,,4540592149,BqX5v3tFS9z,6x1eterno,issoécruzeiro,1542655316,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/475dd9b2a257256ebb2fe1d013389ec2/5C78603C/t51.2885-15/e35/s150x150/43914886_2243516449012469_4806629972498806931_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/ff99685234479f96790fcf1f8c0f870d/5CB0FF3A/t51.2885-15/e35/s240x240/43914886_2243516449012469_4806629972498806931_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/e8868816bfad1bf4c8333c16cccc6ada/5C6E3E44/t51.2885-15/e35/s320x320/43914886_2243516449012469_4806629972498806931_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/4e802c67ddd530cfab66c54bcd068c2b/5C7F5A03/t51.2885-15/e35/s480x480/43914886_2243516449012469_4806629972498806931_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/605a07fc978c640a414a4fa8dab4b177/5C7ECEB9/t51.2885-15/sh0.08/e35/s640x640/43914886_2243516449012469_4806629972498806931_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/605a07fc978c640a414a4fa8dab4b177/5C7ECEB9/t51.2885-15/sh0.08/e35/s640x640/43914886_2243516449012469_4806629972498806931_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7aa722d0af6f9bf60c3d4561284425fa/5C6E1303/t51.2885-15/e35/43914886_2243516449012469_4806629972498806931_n.jpg,,,,,,cruzeiraosempre,cruzeiroesporteclube,cruzeirãocabuloso,timedopovo,vamoscruzeiro,maiordeminas,cruzeiro,chupafrangas,cruzeiromeuamor,,,,,,,,,,,false,,,,,,,,,,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/5a25453afe2e70ccb53254176722067b/5C82D26A/t51.2885-15/e35/43445446_289647925217296_7369567811131926732_n.jpg,7,7,"Em breve na @lojafanatismo 👀
Essas camisas estarão disponíveis para venda a partir do dia 24/11 (sábado), no pós Black Friday. Sem reservas antecipadas. 
https://fanatismo.lojaintegrada.com.br
#Vasco #Flamengo #Fluminense #selecaobrasileira #Santos #cruzeiro #palmeiras",0,1916252788149550001,false,,8725037297,BqX5cIRgXux,Santos,selecaobrasileira,1542655155,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/0713922d64d382bc4a96a0142d736078/5CB18332/t51.2885-15/e35/c0.135.1080.1080/s150x150/43445446_289647925217296_7369567811131926732_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/c203a345ca5e825a2a87aaebac7fa1e0/5C6C6378/t51.2885-15/e35/c0.135.1080.1080/s240x240/43445446_289647925217296_7369567811131926732_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/01e5e4399371eaeabc4fafa4fe68a533/5C6F2BC2/t51.2885-15/e35/c0.135.1080.1080/s320x320/43445446_289647925217296_7369567811131926732_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/5c6c0cf0948ff6b80c887b57ea66017d/5CB11198/t51.2885-15/e35/c0.135.1080.1080/s480x480/43445446_289647925217296_7369567811131926732_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/014c2d5e602f71e5285ce5889bc235a1/5CB27529/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43445446_289647925217296_7369567811131926732_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/014c2d5e602f71e5285ce5889bc235a1/5CB27529/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43445446_289647925217296_7369567811131926732_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/5a25453afe2e70ccb53254176722067b/5C82D26A/t51.2885-15/e35/43445446_289647925217296_7369567811131926732_n.jpg,,,,,,palmeiras,Vasco,cruzeiro,Fluminense,Flamengo,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/bfab9f5d56b306014fd1dc48dc1569ac/5C7CDCE9/t51.2885-15/e35/44509946_899617093576605_7706909214525882368_n.jpg,28,28,"Aproveite a Black Friday e faça uma viagem de NAVIO 🛳⠀
CRUZEIRO COSTA FAVOLOSA⠀
5 dias - saída 16 de Dezembro 2018⠀
Santos / Porto Belo / Ilha Grande / Santos⠀
Valor total por pessoa: 10x de R$169,00⠀
* Valores sujeitos a alterações e disponibilidade.⠀⠀
Saiba mais em ✔www.zizatur.com.br e compre online. (17) 2136.6767 ou 3224.8363 Ou fale com um agente de viagens pelo Whatsapp clique no link do perfil - (17) 99784-4898 - link bit.ly/FalecomZizatur. #Viagem #Trip #Viajar #Mundo #ComprasOnline #Cruzeiro #CostaFavolosa #Turismo #viagensbrasil #blackfriday #viagempromoçao #viagembarata #trip #zizatur",0,1916252494246542059,false,,1733331954,BqX5X2jhXrr,CostaFavolosa,viagempromoçao,1542655120,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/965d37789f9b4a1a16688249b85dc5ad/5C7B33AB/t51.2885-15/e35/s150x150/44509946_899617093576605_7706909214525882368_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/9b11372808909b86d5a74cf223a0d4b9/5C8EE7E1/t51.2885-15/e35/s240x240/44509946_899617093576605_7706909214525882368_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/8896706f69908536617cb226567b0e10/5CAFBA5B/t51.2885-15/e35/s320x320/44509946_899617093576605_7706909214525882368_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/c9c46d25cdd640dcdd1cd48fee698c11/5C812501/t51.2885-15/e35/s480x480/44509946_899617093576605_7706909214525882368_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/af9787ebcc469f0919cdde7bd2e9a1ec/5C72E00C/t51.2885-15/sh0.08/e35/s640x640/44509946_899617093576605_7706909214525882368_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/af9787ebcc469f0919cdde7bd2e9a1ec/5C72E00C/t51.2885-15/sh0.08/e35/s640x640/44509946_899617093576605_7706909214525882368_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/bfab9f5d56b306014fd1dc48dc1569ac/5C7CDCE9/t51.2885-15/e35/44509946_899617093576605_7706909214525882368_n.jpg,,,,,,Viajar,viagensbrasil,Mundo,trip,viagembarata,blackfriday,Cruzeiro,ComprasOnline,zizatur,Viagem,Trip,Turismo,,,,,,,,false,,,,,,,,,,,,,,,,
