dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location,owner/id,shortcode,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,location/address_json,location/has_public_page,location/id,location/name,location/slug,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,tags/25,tags/26,tags/27,urls/1,urls/2,urls/3,urls/4,urls/5,urls/6,urls/7,urls/8,urls/9,comments_disabled,tags/28,tags/29,video_view_count
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/2d3ac04a3afa14a5ee77bcac7aeb425a/5C77BCEF/t51.2885-15/e35/44814767_348656942556987_413565102580853995_n.jpg,2,2,"Ilha do Campeche - SC - Brasil (2018)
.
.
.
.
.
.
.
.
.
#santacatarina #floripa #ilhadocampeche #instatravel #sc #passeio  #paisagen #turismobrasil #turistando #ferias #viagem #viajando #brasil #história #memória #cultura #backpacking #tourism #travel #trip #Brazil #l #travelling #history  # #hostel",1,1910406591360085226,false,,6206484924,BqDIKxOlSzq,Brazil,memória,ilhadocampeche,viajando,cultura,santacatarina,trip,passeio,1541958234,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/c88ccb112bbb2f54c33fad5ee7d01e33/5C77BD7D/t51.2885-15/e35/s150x150/44814767_348656942556987_413565102580853995_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/829c2ceeda003912e52cbf6b1c1a861d/5C6EC9C8/t51.2885-15/e35/s240x240/44814767_348656942556987_413565102580853995_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/c2595f55ebd78170063da8cf4f4293dd/5C7DF270/t51.2885-15/e35/s320x320/44814767_348656942556987_413565102580853995_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/cc61beb9ea24b10d99416866b97c59db/5C87422C/t51.2885-15/e35/s480x480/44814767_348656942556987_413565102580853995_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/e4bd93db6188c8e3ab73d910a8c6f06b/5C69F79C/t51.2885-15/sh0.08/e35/s640x640/44814767_348656942556987_413565102580853995_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e4bd93db6188c8e3ab73d910a8c6f06b/5C69F79C/t51.2885-15/sh0.08/e35/s640x640/44814767_348656942556987_413565102580853995_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2d3ac04a3afa14a5ee77bcac7aeb425a/5C77BCEF/t51.2885-15/e35/44814767_348656942556987_413565102580853995_n.jpg,,,,,,backpacking,travel,turismobrasil,travelling,hostel,turistando,floripa,instatravel,paisagen,viagem,tourism,brasil,l,sc,ferias,history,história,,,,,,,,,,,,,false,,,
810,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/2b1ae259a1c96286ad671c853885a21e/5C65B286/t51.2885-15/e35/46136506_1914385068609552_8103487168741974238_n.jpg,1,1,"Que lugar maravilhoso!
-----
#fernandodenoronha #ferias #vacation",1,1910406301248488310,false,,286137032,BqDIGjClYN2,fernandodenoronha,ferias,vacation,,,,,,1541958199,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/c72ae7f9e67b967ac5bb05c854f4b2b8/5C66F785/t51.2885-15/e35/c135.0.810.810/s150x150/46136506_1914385068609552_8103487168741974238_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/ef360a75b81279ab569039289e8041eb/5C89FD83/t51.2885-15/e35/c135.0.810.810/s240x240/46136506_1914385068609552_8103487168741974238_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/366f023b92bdc97036532dd8ccc41062/5C83CEFD/t51.2885-15/e35/c135.0.810.810/s320x320/46136506_1914385068609552_8103487168741974238_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/ea6be635d31a2d1f0706efa7be5006af/5C7ABEBA/t51.2885-15/e35/c135.0.810.810/s480x480/46136506_1914385068609552_8103487168741974238_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/9811c445b2971284dfaf7a3f7d11cbbe/5C71DEB1/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/46136506_1914385068609552_8103487168741974238_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/9811c445b2971284dfaf7a3f7d11cbbe/5C71DEB1/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/46136506_1914385068609552_8103487168741974238_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2b1ae259a1c96286ad671c853885a21e/5C65B286/t51.2885-15/e35/46136506_1914385068609552_8103487168741974238_n.jpg,"{""street_address"": ""Fernando de Noronha, 53.990-000, Brazil"", ""zip_code"": ""53990-000"", ""city_name"": ""Fernando de Noronha"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,225048205,Baia Dos Porcos - Fernando De Noronha,baia-dos-porcos-fernando-de-noronha,,,,,,,,,,,,,,,,,,,,,https://instagram.fplu4-1.fna.fbcdn.net/vp/0d0af10fb86f01cb361d1527cf7b0784/5C7CE23D/t51.2885-15/e35/43220771_276549009664062_2407932165165617258_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b04c90fbd344f116da928fe6534d97f7/5C718325/t51.2885-15/e35/44261139_743330542717051_2637841439188662100_n.jpg,,,,,,,,false,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/081990ac2a3f7d21cf3c050f261e38ab/5C748396/t51.2885-15/e35/44338824_325404331592502_3955289781786487782_n.jpg,9,9,E quando bate aquela preguiça... Curtindo  a minha @life.bag na praia de  Maceió 😉 #maceio #ferias #praia #lifebag,0,1910406006496703927,false,,2194489749,BqDICQiAjW3,maceio,praia,ferias,lifebag,,,,,1541958164,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/29d0636775c5a15ec204a094eb7b6150/5C83D1D4/t51.2885-15/e35/s150x150/44338824_325404331592502_3955289781786487782_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/8b7f2d4786e4c8b545519e0edd555663/5C6E749E/t51.2885-15/e35/s240x240/44338824_325404331592502_3955289781786487782_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/93e1ae3225e57c4b6279dedd9ace86bd/5C87DF24/t51.2885-15/e35/s320x320/44338824_325404331592502_3955289781786487782_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/b6cd230e0ecf40184f431fcc611b5881/5C742E7E/t51.2885-15/e35/s480x480/44338824_325404331592502_3955289781786487782_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/4edeb248152f44938bcdd4769ac05e01/5C73ED73/t51.2885-15/sh0.08/e35/s640x640/44338824_325404331592502_3955289781786487782_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/4edeb248152f44938bcdd4769ac05e01/5C73ED73/t51.2885-15/sh0.08/e35/s640x640/44338824_325404331592502_3955289781786487782_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/081990ac2a3f7d21cf3c050f261e38ab/5C748396/t51.2885-15/e35/44338824_325404331592502_3955289781786487782_n.jpg,"{""street_address"": ""Paju\u00e7ara Macei\u00f3"", ""zip_code"": ""57035-400"", ""city_name"": ""Macei\u00f3, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,287288623,Praia da Pajuçara - Maceíó,praia-da-pajucara-maceio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,
640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/1dd543941479786a9e67569febaddd5d/5C6FA83E/t51.2885-15/e35/43817429_2128531374065824_3137392042837333858_n.jpg,0,0,#cocktail #soleil #sun #sol #vacances #holidays #ferias #vacaciones #vacanze #mexique,0,1910405891849482737,false,,245278888,BqDIAlwgHHx,cocktail,soleil,sun,vacanze,sol,holidays,vacaciones,vacances,1541958150,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/b785035f2734ff1934e1898a13d0e012/5C80D701/t51.2885-15/e35/s150x150/43817429_2128531374065824_3137392042837333858_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/3e0046d1f5c0eca24181fa4fbbc726d8/5C869E07/t51.2885-15/e35/s240x240/43817429_2128531374065824_3137392042837333858_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/3a7301a14a857707a337dc2fb1b48ce2/5C887779/t51.2885-15/e35/s320x320/43817429_2128531374065824_3137392042837333858_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/0e954d1ec96333676dfe81982c0a1615/5C7BE33E/t51.2885-15/e35/s480x480/43817429_2128531374065824_3137392042837333858_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/1dd543941479786a9e67569febaddd5d/5C6FA83E/t51.2885-15/e35/43817429_2128531374065824_3137392042837333858_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/1dd543941479786a9e67569febaddd5d/5C6FA83E/t51.2885-15/e35/43817429_2128531374065824_3137392042837333858_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/1dd543941479786a9e67569febaddd5d/5C6FA83E/t51.2885-15/e35/43817429_2128531374065824_3137392042837333858_n.jpg,,,,,,ferias,mexique,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,
640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/3c8d789698f31d993af1fc4219e207f6/5BEAF670/t51.2885-15/e35/44191006_590050334759517_5675438956542153170_n.jpg,3,3,"✔️ Delta Rio Tigre 🇦🇷😍. Já imaginou você nesse lugar!! Quer viajar barato? Podemos te ajudar ‼️
.
.
✔️Ajudo pessoas a viajarem o máximo possível sem gastar quase nada em passagens aéreas ✈️🗻
.
.
✔️Já pensou você viajando quando quiser??? Sem se preocupar com preço de passagens?!?!!! De uma maneira muito fácil você pode fazer isso! 🌎🏄
.
.
✔️Para saber mais Acesse Nosso perfil @curso_viajarbarato e clique no Link Azul para conhecer o Turbo Milhas 🌠🌅 Comente ""Eu quero"" para receber mais dicas diarias de viagens! Marque também aquele seu amigo ou amiga que ama viajar!!! 😘 .
.
.
.
#travel #viajar #viajarfazbem #amoviajar #viagem #trip #viajarépreciso #instatravel #viajarepreciso #wanderlust #viagemeturismo #turismo #viajaresvivir #viajaretudodebom #viajareviver #dicasdeviagem #viajando #turistando #viajaréviver #travelgram #photooftheday #ferias #photography #viajarétudodebom #viajarmelhor #viajaromundo #viagemtop #viajarebom #travelling #euamoviajar❤️glessy",1,1910405438840986365,true,,9029174125,BqDH5_3F1r9,viajarfazbem,viajarépreciso,viajarepreciso,viajando,trip,wanderlust,viajar,travel,1541958125,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/d00544ab592f4de13b1089d144839028/5BEB3732/t51.2885-15/e35/s150x150/44191006_590050334759517_5675438956542153170_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/efcb42137204a6737e62f1b14ebd1c72/5BEB4578/t51.2885-15/e35/s240x240/44191006_590050334759517_5675438956542153170_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/69404b77159e82bf0820ad519c9d0d58/5BEB0442/t51.2885-15/e35/s320x320/44191006_590050334759517_5675438956542153170_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/a4ecd8600e4bb51aa424f6305ee5c9a2/5BEB1C58/t51.2885-15/e35/s480x480/44191006_590050334759517_5675438956542153170_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/3c8d789698f31d993af1fc4219e207f6/5BEAF670/t51.2885-15/e35/44191006_590050334759517_5675438956542153170_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/3c8d789698f31d993af1fc4219e207f6/5BEAF670/t51.2885-15/e35/44191006_590050334759517_5675438956542153170_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/14de95d31f85e7a8285c96a23aa26b5e/5BEADE1F/t50.2886-16/45551418_343782073094677_6683188512390381568_n.mp4,,,,,,viagemtop,turismo,viajaretudodebom,viajarétudodebom,travelgram,viajaréviver,photooftheday,viajaresvivir,viajarebom,photography,amoviajar,viajaromundo,instatravel,viagem,viajarmelhor,travelling,viagemeturismo,dicasdeviagem,euamoviajar,viajareviver,,,,,,,,,,false,ferias,turistando,0
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/c8d694b7a01718aa014726adacb4a201/5C866CD8/t51.2885-15/e35/44630704_190964275162696_1569696446586814464_n.jpg,1,1,❤❤❤❤ #nos #familia #santacatarina #lages #ferias #descanso,0,1910405620731517969,false,,8548038933,BqDH8pQnJwR,lages,familia,santacatarina,ferias,descanso,nos,,,1541958118,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/fa70f27656f1418c92c533bbdc430334/5C79389A/t51.2885-15/e35/s150x150/44630704_190964275162696_1569696446586814464_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/58e4594e6cdcfa0d209cae8bf52036b5/5C8913D0/t51.2885-15/e35/s240x240/44630704_190964275162696_1569696446586814464_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/3e996e96a2dfa2488aff1093b658ff9d/5C89E96A/t51.2885-15/e35/s320x320/44630704_190964275162696_1569696446586814464_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/1fc03bbf533b7edb8d15835205500985/5C80D830/t51.2885-15/e35/s480x480/44630704_190964275162696_1569696446586814464_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/dffd935c92dfc7a6a66f1aa8f93f6cce/5C68B03D/t51.2885-15/sh0.08/e35/s640x640/44630704_190964275162696_1569696446586814464_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/dffd935c92dfc7a6a66f1aa8f93f6cce/5C68B03D/t51.2885-15/sh0.08/e35/s640x640/44630704_190964275162696_1569696446586814464_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c8d694b7a01718aa014726adacb4a201/5C866CD8/t51.2885-15/e35/44630704_190964275162696_1569696446586814464_n.jpg,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Lajes, Santa Catarina, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,253456726,"Lajes, Santa Catarina, Brazil",lajes-santa-catarina-brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/d82842d9511d0cde04abb6b575c49304/5C6CF87A/t51.2885-15/e35/46080296_304402986953694_4680725065267612522_n.jpg,3,3,"Mar continuamos amando 😍💕
#deytonabeach #deytona #eua #trip #florida #vacation #ferias #viagem #tripeua #porai",0,1910405599156145158,false,,20360498,BqDH8VKnowG,tripeua,deytonabeach,porai,deytona,florida,vacation,ferias,viagem,1541958115,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/fb29d4cdf688cbb555e2f629064f94b2/5C72CF22/t51.2885-15/e35/c0.135.1080.1080/s150x150/46080296_304402986953694_4680725065267612522_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/dcce35035ca0e3990b1ba6d0f186ef9a/5C837068/t51.2885-15/e35/c0.135.1080.1080/s240x240/46080296_304402986953694_4680725065267612522_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/efa9636872b257f42cd153aab2d83c59/5C862DD2/t51.2885-15/e35/c0.135.1080.1080/s320x320/46080296_304402986953694_4680725065267612522_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/f98000eea2d124e8906e09da743f1bf1/5C774888/t51.2885-15/e35/c0.135.1080.1080/s480x480/46080296_304402986953694_4680725065267612522_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/ce3232f24adcf4b03d17758976e2cb75/5C752A39/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/46080296_304402986953694_4680725065267612522_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ce3232f24adcf4b03d17758976e2cb75/5C752A39/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/46080296_304402986953694_4680725065267612522_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/d82842d9511d0cde04abb6b575c49304/5C6CF87A/t51.2885-15/e35/46080296_304402986953694_4680725065267612522_n.jpg,"{""street_address"": """", ""zip_code"": ""32114-32126, 32198"", ""city_name"": ""Daytona Beach, Florida"", ""region_name"": """", ""country_code"": ""US"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213949499,"Daytona Beach, Florida",daytona-beach-florida,trip,eua,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,
1343,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/22337d507520d4447127428276130f00/5C8953DE/t51.2885-15/e35/44323373_567512637053135_8078772401402633484_n.jpg,1,1,#relax #canoa #riogrande #ferias #minasgerais #brasil #rancho 🛶,1,1910405571002056290,false,,1471482924,BqDH768gT5i,minasgerais,canoa,brasil,relax,rancho,riogrande,ferias,,1541958112,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/f57980e3c5e16f0e19bb48ce858028b7/5C822DA4/t51.2885-15/e35/c0.131.1080.1080/s150x150/44323373_567512637053135_8078772401402633484_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/41af084e3606b7640966c738d3af13b6/5C6CE2EE/t51.2885-15/e35/c0.131.1080.1080/s240x240/44323373_567512637053135_8078772401402633484_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/e915c40c3992fd917fd1a51508240dc8/5C801854/t51.2885-15/e35/c0.131.1080.1080/s320x320/44323373_567512637053135_8078772401402633484_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/50bc1b6faa559bfbb1990991ce58894f/5C75900E/t51.2885-15/e35/c0.131.1080.1080/s480x480/44323373_567512637053135_8078772401402633484_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/ab962964393a80ddf78066468a714c65/5C83A9BF/t51.2885-15/sh0.08/e35/c0.131.1080.1080/s640x640/44323373_567512637053135_8078772401402633484_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ab962964393a80ddf78066468a714c65/5C83A9BF/t51.2885-15/sh0.08/e35/c0.131.1080.1080/s640x640/44323373_567512637053135_8078772401402633484_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/22337d507520d4447127428276130f00/5C8953DE/t51.2885-15/e35/44323373_567512637053135_8078772401402633484_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,
421,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/e8ba9ff54574acea654059ed079bc0af/5BEB415E/t51.2885-15/e15/44403470_354935425073122_2272763445657451276_n.jpg,0,0,"Morocco 🇲🇦 day 9.
#ferias
#nofilter",0,1910404840389866509,true,,182480393,BqDHxSgn_QN,ferias,nofilter,,,,,,,1541958100,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/68b97bfc967b63b75860ec19013cb469/5BEB536A/t51.2885-15/e15/c157.0.405.405/s150x150/44403470_354935425073122_2272763445657451276_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/aff60373686b006ee70924e59cdbc733/5BEB50A0/t51.2885-15/e15/c157.0.405.405/s240x240/44403470_354935425073122_2272763445657451276_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/11cee5eb5d38361c3e29231814daff4d/5BEB5DDA/t51.2885-15/e15/c157.0.405.405/s320x320/44403470_354935425073122_2272763445657451276_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/0ce8cd5a8b93de05048d188980167b4b/5BEADB1D/t51.2885-15/e15/c157.0.405.405/44403470_354935425073122_2272763445657451276_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/0ce8cd5a8b93de05048d188980167b4b/5BEADB1D/t51.2885-15/e15/c157.0.405.405/44403470_354935425073122_2272763445657451276_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/0ce8cd5a8b93de05048d188980167b4b/5BEADB1D/t51.2885-15/e15/c157.0.405.405/44403470_354935425073122_2272763445657451276_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/bcc4331e4ccb90b1ff168dec220296db/5BEAC792/t50.2886-16/45570267_750430785308578_1917458685823549440_n.mp4,"{""street_address"": ""Sahara Desert Erg Chebbi"", ""zip_code"": ""52202"", ""city_name"": ""Merzouga"", ""region_name"": """", ""country_code"": ""MA"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,578438143,"Sahara Desert, Morocco",sahara-desert-morocco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,0
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/2a49f0d43f62bbad11efc060d50fabae/5C69ABC0/t51.2885-15/e35/44253929_198903757682676_991170302019593068_n.jpg,9,9,"""Como todo viajante, vi mais do que poderia me lembrar e me lembro mais do que poderia ter visto""

Como dizem? Tbt? Tem que ser quinta? Ah não... Não sigo padrões, nem moda... Apenas amo essa foto! Janeiro/2018

#cabofrio #errejota #riodejaneiro #carioca #vemverao #summer #nature #natureza #summer #sun #beach #nofilter #sunset #energiapositiva #paisagem #mardocemar #viajar #essemundoenosso #tourism #vacation #ferias #regiãodoslagos #cute #followme",1,1910405442591206641,false,,255264898,BqDH6DWnyzx,summer,vemverao,mardocemar,essemundoenosso,regiãodoslagos,sun,energiapositiva,vacation,1541958097,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/28020645b5e99bcda88bceeaac0523ce/5C6C6952/t51.2885-15/e35/s150x150/44253929_198903757682676_991170302019593068_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/34bf43a2e76982a6c643fa2cee22b3b2/5C81A6E7/t51.2885-15/e35/s240x240/44253929_198903757682676_991170302019593068_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/6de72cf54098fcef61f290a4bdb501b2/5C78255F/t51.2885-15/e35/s320x320/44253929_198903757682676_991170302019593068_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/04aff460d75744e8862f0d469ae56f9f/5C679303/t51.2885-15/e35/s480x480/44253929_198903757682676_991170302019593068_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/50870ae37daa9ee8d21da1d37412b8d1/5C7EE1B3/t51.2885-15/sh0.08/e35/s640x640/44253929_198903757682676_991170302019593068_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/50870ae37daa9ee8d21da1d37412b8d1/5C7EE1B3/t51.2885-15/sh0.08/e35/s640x640/44253929_198903757682676_991170302019593068_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2a49f0d43f62bbad11efc060d50fabae/5C69ABC0/t51.2885-15/e35/44253929_198903757682676_991170302019593068_n.jpg,,,,,,errejota,beach,followme,riodejaneiro,natureza,nature,viajar,paisagem,tourism,cabofrio,carioca,sunset,cute,ferias,nofilter,,,,,,,,,,,,,,,false,,,
741,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/c52387cd7d58157b8bfe2e0b65b4a25a/5C850983/t51.2885-15/e35/43009186_839005569618567_6637317528545922447_n.jpg,7,7,"Errejota 👓☀️
.
.
#errejota #rj #riodejaneiro #leme #microferias #trip #ferias #chillout #goodvibes 📸 @ccarolf",1,1910405431290175660,false,,1420566221,BqDH541ByCs,riodejaneiro,microferias,leme,errejota,goodvibes,chillout,ferias,trip,1541958095,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/4ecb11034e4733db26bf0ed9b2ba9c18/5C7528A6/t51.2885-15/e35/c4.0.741.741/s150x150/43009186_839005569618567_6637317528545922447_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/22b74deca44e0989adf0681c4100f509/5C8A6DEC/t51.2885-15/e35/c4.0.741.741/s240x240/43009186_839005569618567_6637317528545922447_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/fb50abb4c646ce1a18308e327305d496/5C6DF956/t51.2885-15/e35/c4.0.741.741/s320x320/43009186_839005569618567_6637317528545922447_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/d4a38c95ae11d754aa9cfcf0d1b924b3/5C843B0C/t51.2885-15/e35/c4.0.741.741/s480x480/43009186_839005569618567_6637317528545922447_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/5fd1d07297398714614764cc64c1bd43/5C87CFF8/t51.2885-15/sh0.08/e35/c4.0.741.741/s640x640/43009186_839005569618567_6637317528545922447_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/5fd1d07297398714614764cc64c1bd43/5C87CFF8/t51.2885-15/sh0.08/e35/c4.0.741.741/s640x640/43009186_839005569618567_6637317528545922447_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c52387cd7d58157b8bfe2e0b65b4a25a/5C850983/t51.2885-15/e35/43009186_839005569618567_6637317528545922447_n.jpg,"{""street_address"": """", ""zip_code"": ""21070-490"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,419785925,Leme,leme,rj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,
